state_alpha,season,week,cal_week,week_ending,PROGRESS
AL,2016,6,13,2016-04-03,2.625
AL,2016,7,14,2016-04-10,7.25
AL,2016,8,15,2016-04-17,12.5
AL,2016,9,16,2016-04-24,16.375
AL,2016,10,17,2016-05-01,20.875
AL,2016,11,18,2016-05-08,23.625
AL,2016,12,19,2016-05-15,24.25
AL,2016,14,21,2016-05-29,24.5
AL,2016,15,22,2016-06-05,26.625
AL,2016,16,23,2016-06-12,29.875
AL,2016,17,24,2016-06-19,32.25
AL,2016,18,25,2016-06-26,34.25
AL,2016,19,26,2016-07-03,35.75
AL,2016,20,27,2016-07-10,36.125
AL,2016,21,28,2016-07-17,38.75
AL,2016,22,29,2016-07-24,43.75
AL,2016,23,30,2016-07-31,45.125
AL,2016,24,31,2016-08-07,47.125
AL,2016,25,32,2016-08-14,48.875
AL,2016,26,33,2016-08-21,50.25
AL,2016,27,34,2016-08-28,51.25
AL,2016,28,35,2016-09-04,52.625
AL,2016,29,36,2016-09-11,55.75
AL,2016,30,37,2016-09-18,58.375
AL,2016,31,38,2016-09-25,59.375
AL,2016,32,39,2016-10-02,59.75
AL,2016,33,40,2016-10-09,60.125
AL,2017,6,13,2017-04-02,1.625
AL,2017,7,14,2017-04-09,5.875
AL,2017,8,15,2017-04-16,10.875
AL,2017,9,16,2017-04-23,16.75
AL,2017,10,17,2017-04-30,20.625
AL,2017,11,18,2017-05-07,21.75
AL,2017,12,19,2017-05-14,23.25
AL,2017,13,20,2017-05-21,24.375
AL,2017,14,21,2017-05-28,24.625
AL,2017,15,22,2017-06-04,27.0
AL,2017,16,23,2017-06-11,30.375
AL,2017,17,24,2017-06-18,32.625
AL,2017,18,25,2017-06-25,34.625
AL,2017,19,26,2017-07-02,35.625
AL,2017,20,27,2017-07-09,36.5
AL,2017,21,28,2017-07-16,38.375
AL,2017,22,29,2017-07-23,42.375
AL,2017,23,30,2017-07-30,44.75
AL,2017,24,31,2017-08-06,46.125
AL,2017,25,32,2017-08-13,47.75
AL,2017,26,33,2017-08-20,50.125
AL,2017,27,34,2017-08-27,52.0
AL,2017,28,35,2017-09-03,54.5
AL,2017,29,36,2017-09-10,56.75
AL,2017,30,37,2017-09-17,57.75
AL,2017,31,38,2017-09-24,59.375
AL,2017,32,39,2017-10-01,59.875
AL,2017,33,40,2017-10-08,60.375
AL,2018,6,13,2018-04-01,2.875
AL,2018,7,14,2018-04-08,5.5
AL,2018,8,15,2018-04-15,9.0
AL,2018,9,16,2018-04-22,11.75
AL,2018,10,17,2018-04-29,15.125
AL,2018,11,18,2018-05-06,19.375
AL,2018,12,19,2018-05-13,22.125
AL,2018,13,20,2018-05-20,23.875
AL,2018,14,21,2018-05-27,24.0
AL,2018,15,22,2018-06-03,24.75
AL,2018,16,23,2018-06-10,26.375
AL,2018,17,24,2018-06-17,28.375
AL,2018,18,25,2018-06-24,32.625
AL,2018,19,26,2018-07-01,33.875
AL,2018,20,27,2018-07-08,35.125
AL,2018,21,28,2018-07-15,35.875
AL,2018,22,29,2018-07-22,40.875
AL,2018,23,30,2018-07-29,42.5
AL,2018,24,31,2018-08-05,44.875
AL,2018,25,32,2018-08-12,46.0
AL,2018,26,33,2018-08-19,48.125
AL,2018,27,34,2018-08-26,51.25
AL,2018,28,35,2018-09-02,54.0
AL,2018,29,36,2018-09-09,55.875
AL,2018,30,37,2018-09-16,57.625
AL,2018,31,38,2018-09-23,58.625
AL,2018,32,39,2018-09-30,59.25
AL,2018,33,40,2018-10-07,59.625
AL,2018,34,41,2018-10-14,60.0
AL,2019,6,13,2019-03-31,4.0
AL,2019,7,14,2019-04-07,7.875
AL,2019,8,15,2019-04-14,11.625
AL,2019,9,16,2019-04-21,16.375
AL,2019,10,17,2019-04-28,19.625
AL,2019,11,18,2019-05-05,22.375
AL,2019,12,19,2019-05-12,23.5
AL,2019,13,20,2019-05-19,24.25
AL,2019,14,21,2019-05-26,24.5
AL,2019,15,22,2019-06-02,25.5
AL,2019,16,23,2019-06-09,28.25
AL,2019,17,24,2019-06-16,31.125
AL,2019,18,25,2019-06-23,33.5
AL,2019,19,26,2019-06-30,35.125
AL,2019,20,27,2019-07-07,36.125
AL,2019,21,28,2019-07-14,38.125
AL,2019,22,29,2019-07-21,39.875
AL,2019,23,30,2019-07-28,41.5
AL,2019,24,31,2019-08-04,43.625
AL,2019,25,32,2019-08-11,44.875
AL,2019,26,33,2019-08-18,46.5
AL,2019,27,34,2019-08-25,49.75
AL,2019,28,35,2019-09-01,52.5
AL,2019,29,36,2019-09-08,54.875
AL,2019,30,37,2019-09-15,58.0
AL,2019,31,38,2019-09-22,59.25
AL,2019,32,39,2019-09-29,60.0
AL,2019,33,40,2019-10-06,60.375
AL,2020,7,14,2020-04-05,3.75
AL,2020,8,15,2020-04-12,7.75
AL,2020,9,16,2020-04-19,12.375
AL,2020,10,17,2020-04-26,16.5
AL,2020,11,18,2020-05-03,20.125
AL,2020,12,19,2020-05-10,22.125
AL,2020,13,20,2020-05-17,23.25
AL,2020,14,21,2020-05-24,23.875
AL,2020,15,22,2020-05-31,24.5
AL,2020,16,23,2020-06-07,25.375
AL,2020,17,24,2020-06-14,27.875
AL,2020,18,25,2020-06-21,29.25
AL,2020,19,26,2020-06-28,32.875
AL,2020,20,27,2020-07-05,34.875
AL,2020,21,28,2020-07-12,36.25
AL,2020,22,29,2020-07-19,38.25
AL,2020,23,30,2020-07-26,40.625
AL,2020,24,31,2020-08-02,42.5
AL,2020,25,32,2020-08-09,43.875
AL,2020,26,33,2020-08-16,46.375
AL,2020,27,34,2020-08-23,48.875
AL,2020,28,35,2020-08-30,50.25
AL,2020,29,36,2020-09-06,52.25
AL,2020,30,37,2020-09-13,54.875
AL,2020,31,38,2020-09-20,56.875
AL,2020,32,39,2020-09-27,57.375
AL,2020,33,40,2020-10-04,58.625
AL,2020,34,41,2020-10-11,59.375
AL,2020,35,42,2020-10-18,59.75
AL,2021,6,13,2021-04-04,2.25
AL,2021,7,14,2021-04-11,4.25
AL,2021,8,15,2021-04-18,10.0
AL,2021,9,16,2021-04-25,15.875
AL,2021,10,17,2021-05-02,20.5
AL,2021,11,18,2021-05-09,23.125
AL,2021,12,19,2021-05-16,24.0
AL,2021,14,21,2021-05-30,24.125
AL,2021,15,22,2021-06-06,25.0
AL,2021,16,23,2021-06-13,26.75
AL,2021,17,24,2021-06-20,28.875
AL,2021,18,25,2021-06-27,32.75
AL,2021,19,26,2021-07-04,35.25
AL,2021,20,27,2021-07-11,36.375
AL,2021,21,28,2021-07-18,38.375
AL,2021,22,29,2021-07-25,40.625
AL,2021,23,30,2021-08-01,41.75
AL,2021,24,31,2021-08-08,43.0
AL,2021,25,32,2021-08-15,44.875
AL,2021,26,33,2021-08-22,46.875
AL,2021,27,34,2021-08-29,49.25
AL,2021,28,35,2021-09-05,50.5
AL,2021,29,36,2021-09-12,53.5
AL,2021,30,37,2021-09-19,55.875
AL,2021,31,38,2021-09-26,57.375
AL,2021,32,39,2021-10-03,58.375
AL,2021,33,40,2021-10-10,59.375
AL,2021,34,41,2021-10-17,60.125
AL,2022,6,13,2022-04-03,2.75
AL,2022,7,14,2022-04-10,6.375
AL,2022,8,15,2022-04-17,8.875
AL,2022,9,16,2022-04-24,12.75
AL,2022,10,17,2022-05-01,17.375
AL,2022,11,18,2022-05-08,20.375
AL,2022,12,19,2022-05-15,22.75
AL,2022,13,20,2022-05-22,23.875
AL,2022,14,21,2022-05-29,24.25
AL,2022,15,22,2022-06-05,25.25
AL,2022,16,23,2022-06-12,25.625
AL,2022,17,24,2022-06-19,28.125
AL,2022,18,25,2022-06-26,32.5
AL,2022,19,26,2022-07-03,34.25
AL,2022,20,27,2022-07-10,36.5
AL,2022,21,28,2022-07-17,38.125
AL,2022,22,29,2022-07-24,40.625
AL,2022,23,30,2022-07-31,43.0
AL,2022,24,31,2022-08-07,45.125
AL,2022,25,32,2022-08-14,48.125
AL,2022,26,33,2022-08-21,49.5
AL,2022,27,34,2022-08-28,51.0
AL,2022,28,35,2022-09-04,52.625
AL,2022,29,36,2022-09-11,54.125
AL,2022,30,37,2022-09-18,56.625
AL,2022,31,38,2022-09-25,58.5
AL,2022,32,39,2022-10-02,59.75
AL,2022,33,40,2022-10-09,60.25
AL,2023,6,13,2023-04-02,3.625
AL,2023,7,14,2023-04-09,5.625
AL,2023,8,15,2023-04-16,8.625
AL,2023,9,16,2023-04-23,13.375
AL,2023,10,17,2023-04-30,18.125
AL,2023,11,18,2023-05-07,21.0
AL,2023,12,19,2023-05-14,22.625
AL,2023,13,20,2023-05-21,23.375
AL,2023,14,21,2023-05-28,24.125
AL,2023,15,22,2023-06-04,25.375
AL,2023,16,23,2023-06-11,26.375
AL,2023,17,24,2023-06-18,28.75
AL,2023,18,25,2023-06-25,30.375
AL,2023,19,26,2023-07-02,32.125
AL,2023,20,27,2023-07-09,34.375
AL,2023,21,28,2023-07-16,36.75
AL,2023,22,29,2023-07-23,39.25
AL,2023,23,30,2023-07-30,41.0
AL,2023,24,31,2023-08-06,43.75
AL,2023,25,32,2023-08-13,46.5
AL,2023,26,33,2023-08-20,48.25
AL,2023,27,34,2023-08-27,49.875
AL,2023,28,35,2023-09-03,51.75
AL,2023,29,36,2023-09-10,53.875
AL,2023,30,37,2023-09-17,55.5
AL,2023,31,38,2023-09-24,57.625
AL,2023,32,39,2023-10-01,58.875
AL,2023,33,40,2023-10-08,59.625
AL,2023,34,41,2023-10-15,60.375
AL,2024,6,13,2024-03-31,1.75
AL,2024,7,14,2024-04-07,2.875
AL,2024,8,15,2024-04-14,4.5
AL,2024,9,16,2024-04-21,9.625
AL,2024,10,17,2024-04-28,14.375
AL,2024,11,18,2024-05-05,18.75
AL,2024,12,19,2024-05-12,20.75
AL,2024,13,20,2024-05-19,22.625
AL,2024,14,21,2024-05-26,24.125
AL,2024,15,22,2024-06-02,26.125
AL,2024,16,23,2024-06-09,27.125
AL,2024,17,24,2024-06-16,30.125
AL,2024,18,25,2024-06-23,32.625
AL,2024,19,26,2024-06-30,34.625
AL,2024,20,27,2024-07-07,36.0
AL,2024,21,28,2024-07-14,38.125
AL,2024,22,29,2024-07-21,41.0
AL,2024,23,30,2024-07-28,42.75
AL,2024,24,31,2024-08-04,45.75
AL,2024,25,32,2024-08-11,47.875
AL,2024,26,33,2024-08-18,49.75
AL,2024,27,34,2024-08-25,51.75
AL,2024,28,35,2024-09-01,54.375
AL,2024,29,36,2024-09-08,56.875
AL,2024,30,37,2024-09-15,59.0
AL,2024,31,38,2024-09-22,60.0
AL,2024,32,39,2024-09-29,60.875
AL,2024,33,40,2024-10-06,61.25
AL,2025,7,14,2025-04-06,3.375
AL,2025,8,15,2025-04-13,4.875
AL,2025,9,16,2025-04-20,9.5
AL,2025,10,17,2025-04-27,13.5
AL,2025,11,18,2025-05-04,18.0
AL,2025,12,19,2025-05-11,20.625
AL,2025,13,20,2025-05-18,22.5
AL,2025,14,21,2025-05-25,23.625
AL,2025,15,22,2025-06-01,25.375
AL,2025,16,23,2025-06-08,26.875
AL,2025,17,24,2025-06-15,29.625
AL,2025,18,25,2025-06-22,31.125
AL,2025,19,26,2025-06-29,32.75
AL,2025,20,27,2025-07-06,34.75
AL,2025,21,28,2025-07-13,36.0
AL,2025,22,29,2025-07-20,39.25
AL,2025,23,30,2025-07-27,41.5
AL,2025,24,31,2025-08-03,43.125
AL,2025,25,32,2025-08-10,45.5
AL,2025,26,33,2025-08-17,47.25
AL,2025,27,34,2025-08-24,49.0
AL,2025,28,35,2025-08-31,51.0
AL,2025,29,36,2025-09-07,53.75
AL,2025,30,37,2025-09-14,55.75
AL,2025,31,38,2025-09-21,57.75
AL,2025,32,39,2025-09-28,58.875
AR,2016,5,12,2016-03-27,1.125
AR,2016,6,13,2016-04-03,4.625
AR,2016,7,14,2016-04-10,10.0
AR,2016,8,15,2016-04-17,16.0
AR,2016,9,16,2016-04-24,20.375
AR,2016,10,17,2016-05-01,23.125
AR,2016,11,18,2016-05-08,24.25
AR,2016,12,19,2016-05-15,24.75
AR,2016,13,20,2016-05-22,25.125
AR,2016,14,21,2016-05-29,25.375
AR,2016,15,22,2016-06-05,25.625
AR,2016,16,23,2016-06-12,29.125
AR,2016,17,24,2016-06-19,33.75
AR,2016,18,25,2016-06-26,37.25
AR,2016,19,26,2016-07-03,41.0
AR,2016,20,27,2016-07-10,44.375
AR,2016,21,28,2016-07-17,50.5
AR,2016,22,29,2016-07-24,55.5
AR,2016,23,30,2016-07-31,61.25
AR,2016,24,31,2016-08-07,64.625
AR,2016,25,32,2016-08-14,71.375
AR,2016,26,33,2016-08-21,74.25
AR,2016,27,34,2016-08-28,76.875
AR,2016,28,35,2016-09-04,82.25
AR,2016,29,36,2016-09-11,85.375
AR,2016,30,37,2016-09-18,86.75
AR,2016,31,38,2016-09-25,87.125
AR,2016,32,39,2016-10-02,87.375
AR,2016,33,40,2016-10-09,87.5
AR,2017,3,10,2017-03-12,0.0
AR,2017,4,11,2017-03-19,0.125
AR,2017,5,12,2017-03-26,2.375
AR,2017,6,13,2017-04-02,4.375
AR,2017,7,14,2017-04-09,10.125
AR,2017,8,15,2017-04-16,17.0
AR,2017,9,16,2017-04-23,21.375
AR,2017,10,17,2017-04-30,23.25
AR,2017,11,18,2017-05-07,24.375
AR,2017,12,19,2017-05-14,24.875
AR,2017,13,20,2017-05-21,25.0
AR,2017,14,21,2017-05-28,25.125
AR,2017,15,22,2017-06-04,26.875
AR,2017,16,23,2017-06-11,30.375
AR,2017,17,24,2017-06-18,33.625
AR,2017,18,25,2017-06-25,37.375
AR,2017,19,26,2017-07-02,41.625
AR,2017,20,27,2017-07-09,46.5
AR,2017,21,28,2017-07-16,50.375
AR,2017,22,29,2017-07-23,54.375
AR,2017,23,30,2017-07-30,60.0
AR,2017,24,31,2017-08-06,65.25
AR,2017,25,32,2017-08-13,69.125
AR,2017,26,33,2017-08-20,72.25
AR,2017,27,34,2017-08-27,76.125
AR,2017,28,35,2017-09-03,80.0
AR,2017,29,36,2017-09-10,83.0
AR,2017,30,37,2017-09-17,84.75
AR,2017,31,38,2017-09-24,86.5
AR,2017,32,39,2017-10-01,87.0
AR,2017,33,40,2017-10-08,87.375
AR,2017,34,41,2017-10-15,87.5
AR,2018,3,10,2018-03-11,0.0
AR,2018,4,11,2018-03-18,0.25
AR,2018,5,12,2018-03-25,2.25
AR,2018,6,13,2018-04-01,3.5
AR,2018,7,14,2018-04-08,5.0
AR,2018,8,15,2018-04-15,9.0
AR,2018,9,16,2018-04-22,14.25
AR,2018,10,17,2018-04-29,16.75
AR,2018,11,18,2018-05-06,20.375
AR,2018,12,19,2018-05-13,23.625
AR,2018,13,20,2018-05-20,24.5
AR,2018,14,21,2018-05-27,25.0
AR,2018,15,22,2018-06-03,25.375
AR,2018,16,23,2018-06-10,26.5
AR,2018,17,24,2018-06-17,31.25
AR,2018,18,25,2018-06-24,35.5
AR,2018,19,26,2018-07-01,38.625
AR,2018,20,27,2018-07-08,43.125
AR,2018,21,28,2018-07-15,48.0
AR,2018,22,29,2018-07-22,55.75
AR,2018,23,30,2018-07-29,61.0
AR,2018,24,31,2018-08-05,64.75
AR,2018,25,32,2018-08-12,68.625
AR,2018,26,33,2018-08-19,72.5
AR,2018,27,34,2018-08-26,75.5
AR,2018,28,35,2018-09-02,78.5
AR,2018,29,36,2018-09-09,81.25
AR,2018,30,37,2018-09-16,83.25
AR,2018,31,38,2018-09-23,85.125
AR,2018,32,39,2018-09-30,85.75
AR,2018,33,40,2018-10-07,86.625
AR,2018,34,41,2018-10-14,87.0
AR,2018,35,42,2018-10-21,87.125
AR,2018,36,43,2018-10-28,87.375
AR,2018,37,44,2018-11-04,87.5
AR,2019,3,10,2019-03-10,0.0
AR,2019,4,11,2019-03-17,0.0
AR,2019,5,12,2019-03-24,0.375
AR,2019,6,13,2019-03-31,1.625
AR,2019,7,14,2019-04-07,3.5
AR,2019,8,15,2019-04-14,6.375
AR,2019,9,16,2019-04-21,9.625
AR,2019,10,17,2019-04-28,12.875
AR,2019,11,18,2019-05-05,15.875
AR,2019,12,19,2019-05-12,18.75
AR,2019,13,20,2019-05-19,21.0
AR,2019,14,21,2019-05-26,23.0
AR,2019,15,22,2019-06-02,24.0
AR,2019,16,23,2019-06-09,25.375
AR,2019,17,24,2019-06-16,28.5
AR,2019,18,25,2019-06-23,32.5
AR,2019,19,26,2019-06-30,36.375
AR,2019,20,27,2019-07-07,40.125
AR,2019,21,28,2019-07-14,46.5
AR,2019,22,29,2019-07-21,49.75
AR,2019,23,30,2019-07-28,54.625
AR,2019,24,31,2019-08-04,58.875
AR,2019,25,32,2019-08-11,61.75
AR,2019,26,33,2019-08-18,66.375
AR,2019,27,34,2019-08-25,70.5
AR,2019,28,35,2019-09-01,74.625
AR,2019,29,36,2019-09-08,78.25
AR,2019,30,37,2019-09-15,82.375
AR,2019,31,38,2019-09-22,85.0
AR,2019,32,39,2019-09-29,86.0
AR,2019,33,40,2019-10-06,86.75
AR,2019,34,41,2019-10-13,87.125
AR,2019,35,42,2019-10-20,87.375
AR,2019,36,43,2019-10-27,87.5
AR,2020,4,11,2020-03-15,0.0
AR,2020,5,12,2020-03-22,0.125
AR,2020,6,13,2020-03-29,0.25
AR,2020,7,14,2020-04-05,0.5
AR,2020,8,15,2020-04-12,2.125
AR,2020,9,16,2020-04-19,6.125
AR,2020,10,17,2020-04-26,9.375
AR,2020,11,18,2020-05-03,14.125
AR,2020,12,19,2020-05-10,19.125
AR,2020,13,20,2020-05-17,22.25
AR,2020,14,21,2020-05-24,23.75
AR,2020,15,22,2020-05-31,24.625
AR,2020,16,23,2020-06-07,25.375
AR,2020,17,24,2020-06-14,26.25
AR,2020,18,25,2020-06-21,28.25
AR,2020,19,26,2020-06-28,32.5
AR,2020,20,27,2020-07-05,37.125
AR,2020,21,28,2020-07-12,42.125
AR,2020,22,29,2020-07-19,45.875
AR,2020,23,30,2020-07-26,52.625
AR,2020,24,31,2020-08-02,57.5
AR,2020,25,32,2020-08-09,61.625
AR,2020,26,33,2020-08-16,65.25
AR,2020,27,34,2020-08-23,69.0
AR,2020,28,35,2020-08-30,72.875
AR,2020,29,36,2020-09-06,76.125
AR,2020,30,37,2020-09-13,79.875
AR,2020,31,38,2020-09-20,82.5
AR,2020,32,39,2020-09-27,84.375
AR,2020,33,40,2020-10-04,85.75
AR,2020,34,41,2020-10-11,86.75
AR,2020,35,42,2020-10-18,87.25
AR,2020,36,43,2020-10-25,87.5
AR,2021,3,10,2021-03-14,0.125
AR,2021,4,11,2021-03-21,0.25
AR,2021,5,12,2021-03-28,0.625
AR,2021,6,13,2021-04-04,1.375
AR,2021,7,14,2021-04-11,3.875
AR,2021,8,15,2021-04-18,8.0
AR,2021,9,16,2021-04-25,14.0
AR,2021,10,17,2021-05-02,18.5
AR,2021,11,18,2021-05-09,21.375
AR,2021,12,19,2021-05-16,22.875
AR,2021,13,20,2021-05-23,23.75
AR,2021,14,21,2021-05-30,24.5
AR,2021,15,22,2021-06-06,25.25
AR,2021,16,23,2021-06-13,26.625
AR,2021,17,24,2021-06-20,28.625
AR,2021,18,25,2021-06-27,30.0
AR,2021,19,26,2021-07-04,36.375
AR,2021,20,27,2021-07-11,41.75
AR,2021,21,28,2021-07-18,46.625
AR,2021,22,29,2021-07-25,52.25
AR,2021,23,30,2021-08-01,58.5
AR,2021,24,31,2021-08-08,62.25
AR,2021,25,32,2021-08-15,66.0
AR,2021,26,33,2021-08-22,69.875
AR,2021,27,34,2021-08-29,74.0
AR,2021,28,35,2021-09-05,78.75
AR,2021,29,36,2021-09-12,82.25
AR,2021,30,37,2021-09-19,84.75
AR,2021,31,38,2021-09-26,86.125
AR,2021,32,39,2021-10-03,86.75
AR,2021,33,40,2021-10-10,87.125
AR,2021,34,41,2021-10-17,87.375
AR,2021,35,42,2021-10-24,87.5
AR,2022,3,10,2022-03-13,0.0
AR,2022,4,11,2022-03-20,0.125
AR,2022,5,12,2022-03-27,0.25
AR,2022,6,13,2022-04-03,1.0
AR,2022,7,14,2022-04-10,2.5
AR,2022,8,15,2022-04-17,4.875
AR,2022,9,16,2022-04-24,7.25
AR,2022,10,17,2022-05-01,11.75
AR,2022,11,18,2022-05-08,17.625
AR,2022,12,19,2022-05-15,21.25
AR,2022,13,20,2022-05-22,23.5
AR,2022,14,21,2022-05-29,24.625
AR,2022,15,22,2022-06-05,25.125
AR,2022,16,23,2022-06-12,26.5
AR,2022,17,24,2022-06-19,29.375
AR,2022,18,25,2022-06-26,33.5
AR,2022,19,26,2022-07-03,38.125
AR,2022,20,27,2022-07-10,42.25
AR,2022,21,28,2022-07-17,48.25
AR,2022,22,29,2022-07-24,52.375
AR,2022,23,30,2022-07-31,56.125
AR,2022,24,31,2022-08-07,61.25
AR,2022,25,32,2022-08-14,65.125
AR,2022,26,33,2022-08-21,69.375
AR,2022,27,34,2022-08-28,73.25
AR,2022,28,35,2022-09-04,77.125
AR,2022,29,36,2022-09-11,81.25
AR,2022,30,37,2022-09-18,83.875
AR,2022,31,38,2022-09-25,86.0
AR,2022,32,39,2022-10-02,86.625
AR,2022,33,40,2022-10-09,87.125
AR,2022,34,41,2022-10-16,87.375
AR,2022,35,42,2022-10-23,87.5
AR,2023,3,10,2023-03-12,0.0
AR,2023,4,11,2023-03-19,0.125
AR,2023,5,12,2023-03-26,0.25
AR,2023,6,13,2023-04-02,1.5
AR,2023,7,14,2023-04-09,3.375
AR,2023,8,15,2023-04-16,8.0
AR,2023,9,16,2023-04-23,13.375
AR,2023,10,17,2023-04-30,17.0
AR,2023,11,18,2023-05-07,20.625
AR,2023,12,19,2023-05-14,22.875
AR,2023,13,20,2023-05-21,23.875
AR,2023,14,21,2023-05-28,24.625
AR,2023,15,22,2023-06-04,25.125
AR,2023,16,23,2023-06-11,26.625
AR,2023,17,24,2023-06-18,30.0
AR,2023,18,25,2023-06-25,34.875
AR,2023,19,26,2023-07-02,40.125
AR,2023,20,27,2023-07-09,42.125
AR,2023,21,28,2023-07-16,48.125
AR,2023,22,29,2023-07-23,52.25
AR,2023,23,30,2023-07-30,57.5
AR,2023,24,31,2023-08-06,62.5
AR,2023,25,32,2023-08-13,65.5
AR,2023,26,33,2023-08-20,70.375
AR,2023,27,34,2023-08-27,74.25
AR,2023,28,35,2023-09-03,78.375
AR,2023,29,36,2023-09-10,82.75
AR,2023,30,37,2023-09-17,84.375
AR,2023,31,38,2023-09-24,85.75
AR,2023,32,39,2023-10-01,86.5
AR,2023,33,40,2023-10-08,87.0
AR,2023,34,41,2023-10-15,87.25
AR,2023,35,42,2023-10-22,87.5
AR,2024,3,10,2024-03-10,0.0
AR,2024,4,11,2024-03-17,0.125
AR,2024,5,12,2024-03-24,0.5
AR,2024,6,13,2024-03-31,1.5
AR,2024,7,14,2024-04-07,3.875
AR,2024,8,15,2024-04-14,8.875
AR,2024,9,16,2024-04-21,13.75
AR,2024,10,17,2024-04-28,17.5
AR,2024,11,18,2024-05-05,20.875
AR,2024,12,19,2024-05-12,22.625
AR,2024,13,20,2024-05-19,23.5
AR,2024,14,21,2024-05-26,24.5
AR,2024,15,22,2024-06-02,25.0
AR,2024,16,23,2024-06-09,27.75
AR,2024,17,24,2024-06-16,32.25
AR,2024,18,25,2024-06-23,35.0
AR,2024,19,26,2024-06-30,39.625
AR,2024,20,27,2024-07-07,44.0
AR,2024,21,28,2024-07-14,50.5
AR,2024,22,29,2024-07-21,54.625
AR,2024,23,30,2024-07-28,59.0
AR,2024,24,31,2024-08-04,63.625
AR,2024,25,32,2024-08-11,67.75
AR,2024,26,33,2024-08-18,72.75
AR,2024,27,34,2024-08-25,76.25
AR,2024,28,35,2024-09-01,81.0
AR,2024,29,36,2024-09-08,83.5
AR,2024,30,37,2024-09-15,85.25
AR,2024,31,38,2024-09-22,86.25
AR,2024,32,39,2024-09-29,86.875
AR,2024,33,40,2024-10-06,87.25
AR,2024,34,41,2024-10-13,87.5
AR,2025,3,10,2025-03-09,0.0
AR,2025,4,11,2025-03-16,0.25
AR,2025,5,12,2025-03-23,1.375
AR,2025,6,13,2025-03-30,3.125
AR,2025,7,14,2025-04-06,5.375
AR,2025,8,15,2025-04-13,8.25
AR,2025,9,16,2025-04-20,12.75
AR,2025,10,17,2025-04-27,17.25
AR,2025,11,18,2025-05-04,19.625
AR,2025,12,19,2025-05-11,21.875
AR,2025,13,20,2025-05-18,23.375
AR,2025,14,21,2025-05-25,24.25
AR,2025,15,22,2025-06-01,25.625
AR,2025,16,23,2025-06-08,28.375
AR,2025,17,24,2025-06-15,31.5
AR,2025,18,25,2025-06-22,35.5
AR,2025,19,26,2025-06-29,40.875
AR,2025,20,27,2025-07-06,43.5
AR,2025,21,28,2025-07-13,46.75
AR,2025,22,29,2025-07-20,53.5
AR,2025,23,30,2025-07-27,58.75
AR,2025,24,31,2025-08-03,62.625
AR,2025,25,32,2025-08-10,67.75
AR,2025,26,33,2025-08-17,71.75
AR,2025,27,34,2025-08-24,76.75
AR,2025,28,35,2025-08-31,81.25
AR,2025,29,36,2025-09-07,83.5
AR,2025,30,37,2025-09-14,85.5
AR,2025,31,38,2025-09-21,86.5
AR,2025,32,39,2025-09-28,87.0
AR,2025,39,46,2025-11-16,87.5
CO,2016,7,14,2016-04-10,0.0
CO,2016,8,15,2016-04-17,0.0
CO,2016,9,16,2016-04-24,0.875
CO,2016,10,17,2016-05-01,2.375
CO,2016,11,18,2016-05-08,4.625
CO,2016,12,19,2016-05-15,9.0
CO,2016,13,20,2016-05-22,15.125
CO,2016,14,21,2016-05-29,19.875
CO,2016,15,22,2016-06-05,22.875
CO,2016,16,23,2016-06-12,24.25
CO,2016,17,24,2016-06-19,24.25
CO,2016,18,25,2016-06-26,24.375
CO,2016,19,26,2016-07-03,24.875
CO,2016,20,27,2016-07-10,25.125
CO,2016,21,28,2016-07-17,26.25
CO,2016,22,29,2016-07-24,27.75
CO,2016,23,30,2016-07-31,33.625
CO,2016,24,31,2016-08-07,37.125
CO,2016,25,32,2016-08-14,40.25
CO,2016,26,33,2016-08-21,45.875
CO,2016,27,34,2016-08-28,52.5
CO,2016,28,35,2016-09-04,57.625
CO,2016,29,36,2016-09-11,59.625
CO,2016,30,37,2016-09-18,62.125
CO,2016,31,38,2016-09-25,66.0
CO,2016,32,39,2016-10-02,68.625
CO,2016,33,40,2016-10-09,73.0
CO,2016,34,41,2016-10-16,75.125
CO,2016,35,42,2016-10-23,78.75
CO,2016,36,43,2016-10-30,80.625
CO,2016,37,44,2016-11-06,83.0
CO,2016,38,45,2016-11-13,83.875
CO,2016,39,46,2016-11-20,84.25
CO,2017,7,14,2017-04-09,0.0
CO,2017,8,15,2017-04-16,0.125
CO,2017,9,16,2017-04-23,1.0
CO,2017,10,17,2017-04-30,2.0
CO,2017,11,18,2017-05-07,4.0
CO,2017,12,19,2017-05-14,8.625
CO,2017,13,20,2017-05-21,13.0
CO,2017,14,21,2017-05-28,18.875
CO,2017,15,22,2017-06-04,21.625
CO,2017,16,23,2017-06-11,23.125
CO,2017,17,24,2017-06-18,24.0
CO,2017,18,25,2017-06-25,24.0
CO,2017,19,26,2017-07-02,24.0
CO,2017,20,27,2017-07-09,24.125
CO,2017,21,28,2017-07-16,25.125
CO,2017,22,29,2017-07-23,26.625
CO,2017,23,30,2017-07-30,32.875
CO,2017,24,31,2017-08-06,35.75
CO,2017,25,32,2017-08-13,39.25
CO,2017,26,33,2017-08-20,43.375
CO,2017,27,34,2017-08-27,46.25
CO,2017,28,35,2017-09-03,51.625
CO,2017,29,36,2017-09-10,55.125
CO,2017,30,37,2017-09-17,59.375
CO,2017,31,38,2017-09-24,63.0
CO,2017,32,39,2017-10-01,65.5
CO,2017,33,40,2017-10-08,68.375
