state_alpha,season,week,cal_week,week_ending,PROGRESS
AL,2016,4,39,2015-09-27,0.09090909090909091
AL,2016,5,40,2015-10-04,0.45454545454545453
AL,2016,6,41,2015-10-11,1.3636363636363635
AL,2016,7,42,2015-10-18,2.0
AL,2016,8,43,2015-10-25,2.8181818181818183
AL,2016,9,44,2015-11-01,4.181818181818182
AL,2016,10,45,2015-11-08,5.636363636363637
AL,2016,11,46,2015-11-15,8.0
AL,2016,12,47,2015-11-22,11.272727272727273
AL,2016,13,48,2015-11-29,14.181818181818182
AL,2016,30,13,2016-04-03,14.181818181818182
AL,2016,31,14,2016-04-10,15.090909090909092
AL,2016,32,15,2016-04-17,16.363636363636363
AL,2016,33,16,2016-04-24,20.181818181818183
AL,2016,34,17,2016-05-01,21.363636363636363
AL,2016,35,18,2016-05-08,22.363636363636363
AL,2016,36,19,2016-05-15,23.09090909090909
AL,2016,37,20,2016-05-22,23.727272727272727
AL,2016,38,21,2016-05-29,24.818181818181817
AL,2016,39,22,2016-06-05,26.09090909090909
AL,2016,40,23,2016-06-12,28.545454545454547
AL,2016,41,24,2016-06-19,31.0
AL,2016,42,25,2016-06-26,31.727272727272727
AL,2017,4,39,2016-10-02,0.0
AL,2017,5,40,2016-10-09,0.18181818181818182
AL,2017,6,41,2016-10-16,0.2727272727272727
AL,2017,7,42,2016-10-23,1.0
AL,2017,8,43,2016-10-30,1.3636363636363635
AL,2017,9,44,2016-11-06,1.8181818181818181
AL,2017,10,45,2016-11-13,4.181818181818182
AL,2017,11,46,2016-11-20,6.0
AL,2017,12,47,2016-11-27,7.454545454545454
AL,2017,30,13,2017-04-02,8.181818181818182
AL,2017,31,14,2017-04-09,9.545454545454545
AL,2017,32,15,2017-04-16,12.272727272727273
AL,2017,33,16,2017-04-23,15.090909090909092
AL,2017,34,17,2017-04-30,15.636363636363637
AL,2017,35,18,2017-05-07,15.909090909090908
AL,2017,36,19,2017-05-14,16.09090909090909
AL,2017,37,20,2017-05-21,16.90909090909091
AL,2017,38,21,2017-05-28,18.0
AL,2017,39,22,2017-06-04,19.272727272727273
AL,2017,40,23,2017-06-11,19.90909090909091
AL,2017,41,24,2017-06-18,23.636363636363637
AL,2017,42,25,2017-06-25,24.454545454545453
AL,2017,43,26,2017-07-02,25.0
AL,2018,4,39,2017-10-01,0.09090909090909091
AL,2018,5,40,2017-10-08,0.5454545454545454
AL,2018,6,41,2017-10-15,1.0909090909090908
AL,2018,7,42,2017-10-22,1.6363636363636365
AL,2018,8,43,2017-10-29,3.1818181818181817
AL,2018,9,44,2017-11-05,4.818181818181818
AL,2018,10,45,2017-11-12,7.454545454545454
AL,2018,11,46,2017-11-19,9.909090909090908
AL,2018,12,47,2017-11-26,12.363636363636363
AL,2018,30,13,2018-04-01,13.454545454545455
AL,2018,31,14,2018-04-08,14.909090909090908
AL,2018,32,15,2018-04-15,15.636363636363637
AL,2018,33,16,2018-04-22,17.727272727272727
AL,2018,34,17,2018-04-29,19.181818181818183
AL,2018,35,18,2018-05-06,20.636363636363637
AL,2018,36,19,2018-05-13,21.181818181818183
AL,2018,37,20,2018-05-20,21.818181818181817
AL,2018,38,21,2018-05-27,22.181818181818183
AL,2018,39,22,2018-06-03,22.363636363636363
AL,2018,40,23,2018-06-10,25.636363636363637
AL,2018,41,24,2018-06-17,28.818181818181817
AL,2018,42,25,2018-06-24,29.818181818181817
AL,2019,4,39,2018-09-30,0.0
AL,2019,5,40,2018-10-07,0.5454545454545454
AL,2019,6,41,2018-10-14,1.3636363636363635
AL,2019,7,42,2018-10-21,1.5454545454545454
AL,2019,8,43,2018-10-28,1.9090909090909092
AL,2019,9,44,2018-11-04,3.090909090909091
AL,2019,10,45,2018-11-11,3.909090909090909
AL,2019,11,46,2018-11-18,5.636363636363637
AL,2019,12,47,2018-11-25,8.181818181818182
AL,2019,30,13,2019-03-31,8.636363636363637
AL,2019,31,14,2019-04-07,9.818181818181818
AL,2019,32,15,2019-04-14,11.909090909090908
AL,2019,33,16,2019-04-21,13.636363636363637
AL,2019,34,17,2019-04-28,16.0
AL,2019,35,18,2019-05-05,16.545454545454547
AL,2019,36,19,2019-05-12,17.09090909090909
AL,2019,37,20,2019-05-19,17.90909090909091
AL,2019,38,21,2019-05-26,18.90909090909091
AL,2019,39,22,2019-06-02,19.545454545454547
AL,2019,40,23,2019-06-09,21.0
AL,2019,41,24,2019-06-16,22.727272727272727
AL,2019,42,25,2019-06-23,24.90909090909091
AL,2019,43,26,2019-06-30,25.545454545454547
AL,2020,3,38,2019-09-22,0.18181818181818182
AL,2020,4,39,2019-09-29,0.5454545454545454
AL,2020,5,40,2019-10-06,0.5454545454545454
AL,2020,6,41,2019-10-13,0.9090909090909091
AL,2020,7,42,2019-10-20,1.7272727272727273
AL,2020,8,43,2019-10-27,2.5454545454545454
AL,2020,9,44,2019-11-03,3.4545454545454546
AL,2020,10,45,2019-11-10,4.636363636363637
AL,2020,11,46,2019-11-17,8.181818181818182
AL,2020,12,47,2019-11-24,11.0
AL,2020,31,14,2020-04-05,12.636363636363637
AL,2020,32,15,2020-04-12,14.636363636363637
AL,2020,33,16,2020-04-19,17.545454545454547
AL,2020,34,17,2020-04-26,18.454545454545453
AL,2020,35,18,2020-05-03,19.363636363636363
AL,2020,36,19,2020-05-10,19.636363636363637
AL,2020,37,20,2020-05-17,21.181818181818183
AL,2020,38,21,2020-05-24,21.727272727272727
AL,2020,39,22,2020-05-31,22.363636363636363
AL,2020,40,23,2020-06-07,23.09090909090909
AL,2020,41,24,2020-06-14,24.636363636363637
AL,2020,42,25,2020-06-21,26.727272727272727
AL,2020,43,26,2020-06-28,28.09090909090909
AL,2020,44,27,2020-07-05,28.545454545454547
AL,2021,4,39,2020-09-27,0.09090909090909091
AL,2021,5,40,2020-10-04,0.36363636363636365
AL,2021,6,41,2020-10-11,0.7272727272727273
AL,2021,7,42,2020-10-18,0.9090909090909091
AL,2021,8,43,2020-10-25,1.7272727272727273
AL,2021,9,44,2020-11-01,2.6363636363636362
AL,2021,10,45,2020-11-08,5.818181818181818
AL,2021,11,46,2020-11-15,9.363636363636363
AL,2021,12,47,2020-11-22,12.272727272727273
AL,2021,13,48,2020-11-29,14.181818181818182
AL,2021,30,13,2021-04-04,14.818181818181818
AL,2021,31,14,2021-04-11,15.454545454545455
AL,2021,32,15,2021-04-18,17.454545454545453
AL,2021,33,16,2021-04-25,20.818181818181817
AL,2021,34,17,2021-05-02,21.454545454545453
AL,2021,35,18,2021-05-09,22.545454545454547
AL,2021,36,19,2021-05-16,23.0
AL,2021,37,20,2021-05-23,23.636363636363637
AL,2021,38,21,2021-05-30,25.0
AL,2021,39,22,2021-06-06,25.454545454545453
AL,2021,40,23,2021-06-13,26.272727272727273
AL,2021,41,24,2021-06-20,29.454545454545453
AL,2021,42,25,2021-06-27,31.181818181818183
AL,2021,43,26,2021-07-04,31.90909090909091
AL,2022,4,39,2021-10-03,0.18181818181818182
AL,2022,5,40,2021-10-10,0.36363636363636365
AL,2022,6,41,2021-10-17,0.6363636363636364
AL,2022,7,42,2021-10-24,1.0909090909090908
AL,2022,8,43,2021-10-31,1.3636363636363635
AL,2022,9,44,2021-11-07,2.6363636363636362
AL,2022,10,45,2021-11-14,5.090909090909091
AL,2022,11,46,2021-11-21,8.363636363636363
AL,2022,12,47,2021-11-28,11.727272727272727
AL,2022,30,13,2022-04-03,12.545454545454545
AL,2022,31,14,2022-04-10,13.818181818181818
AL,2022,32,15,2022-04-17,15.818181818181818
AL,2022,33,16,2022-04-24,17.727272727272727
AL,2022,34,17,2022-05-01,18.545454545454547
AL,2022,35,18,2022-05-08,20.0
AL,2022,36,19,2022-05-15,20.90909090909091
AL,2022,37,20,2022-05-22,21.454545454545453
AL,2022,38,21,2022-05-29,22.181818181818183
AL,2022,39,22,2022-06-05,23.272727272727273
AL,2022,40,23,2022-06-12,24.90909090909091
AL,2022,41,24,2022-06-19,27.09090909090909
AL,2022,42,25,2022-06-26,28.818181818181817
AL,2022,43,26,2022-07-03,29.363636363636363
AL,2023,4,39,2022-10-02,0.0
AL,2023,5,40,2022-10-09,0.18181818181818182
AL,2023,6,41,2022-10-16,0.8181818181818182
AL,2023,7,42,2022-10-23,1.7272727272727273
AL,2023,8,43,2022-10-30,3.0
AL,2023,9,44,2022-11-06,4.818181818181818
AL,2023,10,45,2022-11-13,8.0
AL,2023,11,46,2022-11-20,10.727272727272727
AL,2023,12,47,2022-11-27,13.090909090909092
AL,2023,30,13,2023-04-02,13.545454545454545
AL,2023,31,14,2023-04-09,14.909090909090908
AL,2023,32,15,2023-04-16,16.272727272727273
AL,2023,33,16,2023-04-23,18.90909090909091
AL,2023,34,17,2023-04-30,20.727272727272727
AL,2023,35,18,2023-05-07,21.181818181818183
AL,2023,36,19,2023-05-14,21.636363636363637
AL,2023,37,20,2023-05-21,22.454545454545453
AL,2023,38,21,2023-05-28,23.09090909090909
AL,2023,39,22,2023-06-04,24.454545454545453
AL,2023,40,23,2023-06-11,25.636363636363637
AL,2023,41,24,2023-06-18,28.454545454545453
AL,2023,42,25,2023-06-25,30.181818181818183
AL,2023,43,26,2023-07-02,30.636363636363637
AL,2024,3,38,2023-09-24,0.0
AL,2024,4,39,2023-10-01,0.09090909090909091
AL,2024,5,40,2023-10-08,0.2727272727272727
AL,2024,6,41,2023-10-15,0.7272727272727273
AL,2024,7,42,2023-10-22,1.8181818181818181
AL,2024,8,43,2023-10-29,3.1818181818181817
AL,2024,9,44,2023-11-05,4.636363636363637
AL,2024,10,45,2023-11-12,5.7272727272727275
AL,2024,11,46,2023-11-19,8.272727272727273
AL,2024,12,47,2023-11-26,12.0
AL,2024,30,13,2024-03-31,12.727272727272727
AL,2024,31,14,2024-04-07,14.090909090909092
AL,2024,32,15,2024-04-14,16.636363636363637
AL,2024,33,16,2024-04-21,18.363636363636363
AL,2024,34,17,2024-04-28,19.363636363636363
AL,2024,35,18,2024-05-05,19.727272727272727
AL,2024,36,19,2024-05-12,20.272727272727273
AL,2024,37,20,2024-05-19,21.0
AL,2024,38,21,2024-05-26,22.0
AL,2024,39,22,2024-06-02,22.727272727272727
AL,2024,40,23,2024-06-09,23.90909090909091
AL,2024,41,24,2024-06-16,26.181818181818183
AL,2024,42,25,2024-06-23,27.363636363636363
AL,2024,43,26,2024-06-30,28.727272727272727
AL,2024,44,27,2024-07-07,29.727272727272727
AL,2025,3,38,2024-09-22,0.0
AL,2025,4,39,2024-09-29,0.09090909090909091
AL,2025,5,40,2024-10-06,0.18181818181818182
AL,2025,6,41,2024-10-13,0.6363636363636364
AL,2025,7,42,2024-10-20,2.0
AL,2025,8,43,2024-10-27,2.727272727272727
AL,2025,9,44,2024-11-03,4.363636363636363
AL,2025,10,45,2024-11-10,6.363636363636363
AL,2025,11,46,2024-11-17,9.0
AL,2025,12,47,2024-11-24,11.090909090909092
AL,2025,31,14,2025-04-06,12.727272727272727
AL,2025,32,15,2025-04-13,13.818181818181818
AL,2025,33,16,2025-04-20,16.272727272727273
AL,2025,34,17,2025-04-27,18.363636363636363
AL,2025,35,18,2025-05-04,19.09090909090909
AL,2025,36,19,2025-05-11,19.636363636363637
AL,2025,37,20,2025-05-18,20.181818181818183
AL,2025,38,21,2025-05-25,20.727272727272727
AL,2025,39,22,2025-06-01,21.90909090909091
AL,2025,40,23,2025-06-08,23.545454545454547
AL,2025,41,24,2025-06-15,25.272727272727273
AL,2025,42,25,2025-06-22,26.90909090909091
AL,2025,43,26,2025-06-29,27.636363636363637
AL,2025,44,27,2025-07-06,28.363636363636363
AL,2026,3,38,2025-09-21,0.09090909090909091
AL,2026,4,39,2025-09-28,0.18181818181818182
AL,2026,11,46,2025-11-16,7.363636363636363
AL,2026,12,47,2025-11-23,10.363636363636363
AR,2016,1,36,2015-09-06,0.0
AR,2016,2,37,2015-09-13,0.0
AR,2016,3,38,2015-09-20,0.0
AR,2016,4,39,2015-09-27,0.09090909090909091
AR,2016,5,40,2015-10-04,0.36363636363636365
AR,2016,6,41,2015-10-11,1.4545454545454546
AR,2016,7,42,2015-10-18,2.727272727272727
AR,2016,8,43,2015-10-25,4.909090909090909
AR,2016,9,44,2015-11-01,8.636363636363637
AR,2016,10,45,2015-11-08,11.090909090909092
AR,2016,11,46,2015-11-15,13.545454545454545
AR,2016,12,47,2015-11-22,15.909090909090908
AR,2016,13,48,2015-11-29,16.636363636363637
AR,2016,29,12,2016-03-27,16.636363636363637
AR,2016,30,13,2016-04-03,16.636363636363637
AR,2016,31,14,2016-04-10,17.09090909090909
AR,2016,32,15,2016-04-17,19.272727272727273
AR,2016,33,16,2016-04-24,21.90909090909091
AR,2016,34,17,2016-05-01,24.272727272727273
AR,2016,35,18,2016-05-08,26.272727272727273
AR,2016,36,19,2016-05-15,29.454545454545453
AR,2016,37,20,2016-05-22,32.18181818181818
AR,2016,38,21,2016-05-29,34.45454545454545
AR,2016,39,22,2016-06-05,34.90909090909091
AR,2016,40,23,2016-06-12,38.90909090909091
AR,2016,41,24,2016-06-19,42.18181818181818
AR,2016,42,25,2016-06-26,43.54545454545455
AR,2016,43,26,2016-07-03,43.81818181818182
AR,2016,44,27,2016-07-10,43.90909090909091
AR,2016,45,28,2016-07-17,43.90909090909091
AR,2016,46,29,2016-07-24,43.90909090909091
AR,2016,47,30,2016-07-31,43.90909090909091
AR,2016,48,31,2016-08-07,43.90909090909091
AR,2016,49,32,2016-08-14,43.90909090909091
AR,2017,1,36,2016-09-11,0.0
AR,2017,2,37,2016-09-18,0.09090909090909091
AR,2017,3,38,2016-09-25,0.2727272727272727
AR,2017,4,39,2016-10-02,0.7272727272727273
AR,2017,5,40,2016-10-09,1.9090909090909092
AR,2017,6,41,2016-10-16,4.090909090909091
AR,2017,7,42,2016-10-23,6.545454545454546
AR,2017,8,43,2016-10-30,8.818181818181818
AR,2017,9,44,2016-11-06,11.363636363636363
AR,2017,10,45,2016-11-13,14.454545454545455
AR,2017,11,46,2016-11-20,16.272727272727273
AR,2017,12,47,2016-11-27,16.90909090909091
AR,2017,27,10,2017-03-12,16.90909090909091
AR,2017,28,11,2017-03-19,17.0
AR,2017,29,12,2017-03-26,17.363636363636363
AR,2017,30,13,2017-04-02,19.363636363636363
AR,2017,31,14,2017-04-09,22.818181818181817
AR,2017,32,15,2017-04-16,25.0
AR,2017,33,16,2017-04-23,26.0
AR,2017,34,17,2017-04-30,28.0
AR,2017,35,18,2017-05-07,30.0
AR,2017,36,19,2017-05-14,33.45454545454545
AR,2017,37,20,2017-05-21,34.54545454545455
AR,2017,38,21,2017-05-28,36.0
AR,2017,39,22,2017-06-04,37.63636363636363
AR,2017,40,23,2017-06-11,41.09090909090909
AR,2017,41,24,2017-06-18,43.09090909090909
AR,2017,42,25,2017-06-25,44.0
AR,2017,43,26,2017-07-02,44.09090909090909
AR,2017,44,27,2017-07-09,44.18181818181818
AR,2017,45,28,2017-07-16,44.18181818181818
AR,2017,46,29,2017-07-23,44.18181818181818
AR,2017,47,30,2017-07-30,44.18181818181818
AR,2017,48,31,2017-08-06,44.18181818181818
AR,2017,49,32,2017-08-13,44.18181818181818
AR,2018,1,36,2017-09-10,0.0
AR,2018,2,37,2017-09-17,0.09090909090909091
AR,2018,3,38,2017-09-24,0.6363636363636364
AR,2018,4,39,2017-10-01,1.2727272727272727
AR,2018,5,40,2017-10-08,2.1818181818181817
AR,2018,6,41,2017-10-15,4.2727272727272725
AR,2018,7,42,2017-10-22,5.818181818181818
AR,2018,8,43,2017-10-29,9.727272727272727
AR,2018,9,44,2017-11-05,12.727272727272727
AR,2018,10,45,2017-11-12,15.090909090909092
AR,2018,11,46,2017-11-19,16.272727272727273
AR,2018,12,47,2017-11-26,17.09090909090909
AR,2018,27,10,2018-03-11,17.09090909090909
AR,2018,28,11,2018-03-18,17.272727272727273
AR,2018,29,12,2018-03-25,17.90909090909091
AR,2018,30,13,2018-04-01,18.727272727272727
AR,2018,31,14,2018-04-08,19.0
AR,2018,32,15,2018-04-15,20.0
AR,2018,33,16,2018-04-22,21.09090909090909
AR,2018,34,17,2018-04-29,23.09090909090909
AR,2018,35,18,2018-05-06,24.545454545454547
AR,2018,36,19,2018-05-13,27.454545454545453
AR,2018,37,20,2018-05-20,31.0
AR,2018,38,21,2018-05-27,34.09090909090909
AR,2018,39,22,2018-06-03,35.0
AR,2018,40,23,2018-06-10,38.72727272727273
AR,2018,41,24,2018-06-17,43.45454545454545
AR,2018,42,25,2018-06-24,44.27272727272727
AR,2018,43,26,2018-07-01,44.36363636363637
AR,2018,44,27,2018-07-08,44.36363636363637
AR,2018,45,28,2018-07-15,44.36363636363637
AR,2018,46,29,2018-07-22,44.36363636363637
AR,2018,47,30,2018-07-29,44.36363636363637
AR,2018,48,31,2018-08-05,44.36363636363637
AR,2018,49,32,2018-08-12,44.36363636363637
AR,2018,50,33,2018-08-19,44.36363636363637
AR,2018,52,35,2018-09-02,35.45454545454545
AR,2019,1,36,2018-09-09,0.0
AR,2019,2,37,2018-09-16,0.0
AR,2019,3,38,2018-09-23,0.09090909090909091
AR,2019,4,39,2018-09-30,0.36363636363636365
AR,2019,5,40,2018-10-07,1.9090909090909092
AR,2019,6,41,2018-10-14,3.727272727272727
AR,2019,7,42,2018-10-21,5.2727272727272725
AR,2019,8,43,2018-10-28,7.181818181818182
AR,2019,9,44,2018-11-04,8.090909090909092
AR,2019,10,45,2018-11-11,9.909090909090908
AR,2019,11,46,2018-11-18,12.545454545454545
AR,2019,12,47,2018-11-25,14.090909090909092
AR,2019,13,48,2018-12-02,15.545454545454545
AR,2019,27,10,2019-03-10,15.545454545454545
AR,2019,28,11,2019-03-17,15.545454545454545
AR,2019,29,12,2019-03-24,15.636363636363637
AR,2019,30,13,2019-03-31,16.0
AR,2019,31,14,2019-04-07,16.454545454545453
AR,2019,32,15,2019-04-14,17.272727272727273
AR,2019,33,16,2019-04-21,19.181818181818183
AR,2019,34,17,2019-04-28,21.272727272727273
AR,2019,35,18,2019-05-05,22.818181818181817
AR,2019,36,19,2019-05-12,23.90909090909091
AR,2019,37,20,2019-05-19,26.545454545454547
AR,2019,38,21,2019-05-26,30.0
AR,2019,39,22,2019-06-02,33.09090909090909
AR,2019,40,23,2019-06-09,35.09090909090909
AR,2019,41,24,2019-06-16,38.63636363636363
AR,2019,42,25,2019-06-23,41.0
AR,2019,43,26,2019-06-30,41.90909090909091
AR,2019,44,27,2019-07-07,42.63636363636363
AR,2019,45,28,2019-07-14,42.81818181818182
AR,2019,46,29,2019-07-21,42.81818181818182
AR,2019,47,30,2019-07-28,42.81818181818182
AR,2019,48,31,2019-08-04,42.81818181818182
AR,2019,49,32,2019-08-11,42.81818181818182
AR,2019,50,33,2019-08-18,42.81818181818182
AR,2019,51,34,2019-08-25,42.81818181818182
AR,2019,52,35,2019-09-01,42.81818181818182
AR,2020,2,37,2019-09-15,0.09090909090909091
AR,2020,3,38,2019-09-22,0.18181818181818182
AR,2020,4,39,2019-09-29,1.0
AR,2020,5,40,2019-10-06,1.9090909090909092
AR,2020,6,41,2019-10-13,3.4545454545454546
AR,2020,7,42,2019-10-20,6.454545454545454
AR,2020,8,43,2019-10-27,10.181818181818182
AR,2020,9,44,2019-11-03,12.636363636363637
AR,2020,10,45,2019-11-10,14.0
AR,2020,11,46,2019-11-17,15.090909090909092
AR,2020,12,47,2019-11-24,15.818181818181818
AR,2020,13,48,2019-12-01,17.181818181818183
AR,2020,14,49,2019-12-08,17.636363636363637
AR,2020,28,11,2020-03-15,17.636363636363637
AR,2020,29,12,2020-03-22,17.727272727272727
AR,2020,30,13,2020-03-29,17.818181818181817
AR,2020,31,14,2020-04-05,18.181818181818183
AR,2020,32,15,2020-04-12,20.636363636363637
AR,2020,33,16,2020-04-19,21.90909090909091
AR,2020,34,17,2020-04-26,23.272727272727273
AR,2020,35,18,2020-05-03,24.636363636363637
AR,2020,36,19,2020-05-10,26.818181818181817
AR,2020,37,20,2020-05-17,29.90909090909091
AR,2020,38,21,2020-05-24,32.18181818181818
AR,2020,39,22,2020-05-31,35.18181818181818
AR,2020,40,23,2020-06-07,37.27272727272727
AR,2020,41,24,2020-06-14,39.81818181818182
AR,2020,42,25,2020-06-21,42.72727272727273
AR,2020,43,26,2020-06-28,43.90909090909091
AR,2020,44,27,2020-07-05,44.45454545454545
AR,2020,45,28,2020-07-12,44.90909090909091
AR,2020,46,29,2020-07-19,44.90909090909091
AR,2020,47,30,2020-07-26,44.90909090909091
AR,2020,48,31,2020-08-02,44.90909090909091
AR,2020,49,32,2020-08-09,44.90909090909091
AR,2020,50,33,2020-08-16,44.90909090909091
AR,2020,51,34,2020-08-23,44.90909090909091
AR,2020,52,35,2020-08-30,44.90909090909091
AR,2021,1,36,2020-09-06,0.0
AR,2021,2,37,2020-09-13,0.0
AR,2021,3,38,2020-09-20,0.0
AR,2021,4,39,2020-09-27,0.18181818181818182
AR,2021,5,40,2020-10-04,0.8181818181818182
AR,2021,6,41,2020-10-11,2.4545454545454546
AR,2021,7,42,2020-10-18,4.7272727272727275
AR,2021,8,43,2020-10-25,7.545454545454546
AR,2021,9,44,2020-11-01,9.727272727272727
AR,2021,10,45,2020-11-08,11.545454545454545
AR,2021,11,46,2020-11-15,13.727272727272727
AR,2021,12,47,2020-11-22,15.181818181818182
AR,2021,13,48,2020-11-29,16.727272727272727
AR,2021,27,10,2021-03-14,16.727272727272727
AR,2021,28,11,2021-03-21,16.818181818181817
AR,2021,29,12,2021-03-28,16.90909090909091
AR,2021,30,13,2021-04-04,17.0
AR,2021,31,14,2021-04-11,17.818181818181817
AR,2021,32,15,2021-04-18,19.272727272727273
AR,2021,33,16,2021-04-25,20.90909090909091
AR,2021,34,17,2021-05-02,23.181818181818183
AR,2021,35,18,2021-05-09,24.272727272727273
AR,2021,36,19,2021-05-16,26.181818181818183
AR,2021,37,20,2021-05-23,29.09090909090909
AR,2021,38,21,2021-05-30,31.727272727272727
AR,2021,39,22,2021-06-06,34.45454545454545
AR,2021,40,23,2021-06-13,37.0
AR,2021,41,24,2021-06-20,39.90909090909091
AR,2021,42,25,2021-06-27,42.54545454545455
AR,2021,43,26,2021-07-04,43.36363636363637
AR,2021,44,27,2021-07-11,44.0
AR,2021,45,28,2021-07-18,44.0
AR,2021,46,29,2021-07-25,44.0
AR,2021,47,30,2021-08-01,44.0
AR,2021,48,31,2021-08-08,44.0
AR,2021,52,35,2021-09-05,35.36363636363637
AR,2022,1,36,2021-09-12,0.0
AR,2022,2,37,2021-09-19,0.09090909090909091
AR,2022,3,38,2021-09-26,0.36363636363636365
AR,2022,4,39,2021-10-03,1.1818181818181819
AR,2022,5,40,2021-10-10,2.4545454545454546
AR,2022,6,41,2021-10-17,4.181818181818182
AR,2022,7,42,2021-10-24,6.181818181818182
AR,2022,8,43,2021-10-31,8.454545454545455
AR,2022,9,44,2021-11-07,11.363636363636363
AR,2022,10,45,2021-11-14,13.545454545454545
AR,2022,11,46,2021-11-21,15.818181818181818
AR,2022,12,47,2021-11-28,17.181818181818183
AR,2022,28,11,2022-03-20,17.181818181818183
AR,2022,29,12,2022-03-27,17.272727272727273
AR,2022,30,13,2022-04-03,17.363636363636363
AR,2022,31,14,2022-04-10,17.636363636363637
AR,2022,32,15,2022-04-17,18.363636363636363
AR,2022,33,16,2022-04-24,19.545454545454547
AR,2022,34,17,2022-05-01,21.90909090909091
AR,2022,35,18,2022-05-08,24.90909090909091
AR,2022,36,19,2022-05-15,26.727272727272727
AR,2022,37,20,2022-05-22,29.636363636363637
AR,2022,38,21,2022-05-29,32.72727272727273
AR,2022,39,22,2022-06-05,35.81818181818182
AR,2022,40,23,2022-06-12,37.36363636363637
AR,2022,41,24,2022-06-19,41.27272727272727
AR,2022,42,25,2022-06-26,42.90909090909091
AR,2022,43,26,2022-07-03,43.90909090909091
AR,2022,44,27,2022-07-10,44.36363636363637
AR,2022,45,28,2022-07-17,44.45454545454545
AR,2022,46,29,2022-07-24,44.45454545454545
AR,2022,47,30,2022-07-31,44.45454545454545
AR,2022,48,31,2022-08-07,44.45454545454545
AR,2022,49,32,2022-08-14,44.45454545454545
AR,2022,50,33,2022-08-21,44.45454545454545
AR,2022,52,35,2022-09-04,35.72727272727273
AR,2023,1,36,2022-09-11,0.0
AR,2023,2,37,2022-09-18,0.09090909090909091
AR,2023,3,38,2022-09-25,0.2727272727272727
AR,2023,4,39,2022-10-02,0.45454545454545453
AR,2023,5,40,2022-10-09,0.7272727272727273
AR,2023,6,41,2022-10-16,2.3636363636363638
AR,2023,7,42,2022-10-23,3.909090909090909
AR,2023,8,43,2022-10-30,6.363636363636363
AR,2023,9,44,2022-11-06,10.0
AR,2023,10,45,2022-11-13,12.727272727272727
AR,2023,11,46,2022-11-20,15.272727272727273
AR,2023,12,47,2022-11-27,16.636363636363637
AR,2023,27,10,2023-03-12,16.636363636363637
AR,2023,28,11,2023-03-19,16.636363636363637
AR,2023,29,12,2023-03-26,16.636363636363637
AR,2023,30,13,2023-04-02,16.90909090909091
AR,2023,31,14,2023-04-09,17.545454545454547
AR,2023,32,15,2023-04-16,18.90909090909091
AR,2023,33,16,2023-04-23,20.818181818181817
AR,2023,34,17,2023-04-30,23.09090909090909
AR,2023,35,18,2023-05-07,24.545454545454547
AR,2023,36,19,2023-05-14,27.181818181818183
AR,2023,37,20,2023-05-21,29.818181818181817
AR,2023,38,21,2023-05-28,32.27272727272727
AR,2023,39,22,2023-06-04,35.0
AR,2023,40,23,2023-06-11,37.0
AR,2023,41,24,2023-06-18,39.54545454545455
AR,2023,42,25,2023-06-25,42.45454545454545
AR,2023,43,26,2023-07-02,43.27272727272727
AR,2023,44,27,2023-07-09,43.63636363636363
AR,2023,45,28,2023-07-16,43.90909090909091
AR,2023,46,29,2023-07-23,43.90909090909091
AR,2023,47,30,2023-07-30,43.90909090909091
AR,2023,48,31,2023-08-06,43.90909090909091
AR,2023,49,32,2023-08-13,43.90909090909091
AR,2023,50,33,2023-08-20,43.90909090909091
AR,2023,52,35,2023-09-03,35.09090909090909
AR,2024,1,36,2023-09-10,0.0
AR,2024,2,37,2023-09-17,0.09090909090909091
AR,2024,3,38,2023-09-24,0.45454545454545453
AR,2024,4,39,2023-10-01,0.7272727272727273
AR,2024,5,40,2023-10-08,1.4545454545454546
AR,2024,6,41,2023-10-15,3.4545454545454546
AR,2024,7,42,2023-10-22,4.818181818181818
AR,2024,8,43,2023-10-29,7.7272727272727275
AR,2024,9,44,2023-11-05,11.0
AR,2024,10,45,2023-11-12,14.272727272727273
AR,2024,11,46,2023-11-19,15.545454545454545
AR,2024,12,47,2023-11-26,17.09090909090909
AR,2024,27,10,2024-03-10,17.09090909090909
AR,2024,28,11,2024-03-17,17.181818181818183
AR,2024,29,12,2024-03-24,17.454545454545453
AR,2024,30,13,2024-03-31,18.0
AR,2024,31,14,2024-04-07,18.545454545454547
AR,2024,32,15,2024-04-14,20.454545454545453
AR,2024,33,16,2024-04-21,21.636363636363637
AR,2024,34,17,2024-04-28,23.0
AR,2024,35,18,2024-05-05,24.818181818181817
AR,2024,36,19,2024-05-12,27.272727272727273
AR,2024,37,20,2024-05-19,29.818181818181817
AR,2024,38,21,2024-05-26,32.54545454545455
AR,2024,39,22,2024-06-02,34.72727272727273
AR,2024,40,23,2024-06-09,37.72727272727273
AR,2024,41,24,2024-06-16,41.27272727272727
AR,2024,42,25,2024-06-23,42.81818181818182
AR,2024,43,26,2024-06-30,43.81818181818182
AR,2024,44,27,2024-07-07,44.27272727272727
AR,2024,45,28,2024-07-14,44.36363636363637
AR,2024,46,29,2024-07-21,44.36363636363637
AR,2024,47,30,2024-07-28,44.36363636363637
AR,2024,48,31,2024-08-04,44.36363636363637
AR,2024,49,32,2024-08-11,44.36363636363637
AR,2024,50,33,2024-08-18,44.36363636363637
