state_alpha,season,week,cal_week,week_ending,PROGRESS
IN,2022,16,27,2022-07-10,26.11111111111111
IN,2022,17,28,2022-07-17,28.666666666666668
IN,2022,18,29,2022-07-24,31.77777777777778
IN,2022,19,30,2022-07-31,35.333333333333336
IN,2022,20,31,2022-08-07,38.333333333333336
IN,2022,21,32,2022-08-14,40.333333333333336
IN,2022,22,33,2022-08-21,41.888888888888886
IN,2022,23,34,2022-08-28,43.44444444444444
IN,2022,24,35,2022-09-04,45.0
IN,2022,25,36,2022-09-11,46.666666666666664
IN,2022,26,37,2022-09-18,49.111111111111114
IN,2022,27,38,2022-09-25,52.0
IN,2022,28,39,2022-10-02,55.333333333333336
IN,2022,29,40,2022-10-09,58.44444444444444
IN,2022,30,41,2022-10-16,61.333333333333336
IN,2022,31,42,2022-10-23,63.666666666666664
IN,2022,32,43,2022-10-30,65.11111111111111
IN,2022,33,44,2022-11-06,65.77777777777777
IN,2022,34,45,2022-11-13,66.11111111111111
IN,2022,35,46,2022-11-20,66.44444444444444
IN,2022,36,47,2022-11-27,66.55555555555556
IN,2023,4,15,2023-04-16,0.2222222222222222
IN,2023,5,16,2023-04-23,0.8888888888888888
IN,2023,6,17,2023-04-30,2.0
IN,2023,7,18,2023-05-07,4.222222222222222
IN,2023,8,19,2023-05-14,7.777777777777778
IN,2023,9,20,2023-05-21,12.444444444444445
IN,2023,10,21,2023-05-28,16.77777777777778
IN,2023,11,22,2023-06-04,19.22222222222222
IN,2023,12,23,2023-06-11,20.77777777777778
IN,2023,13,24,2023-06-18,21.555555555555557
IN,2023,14,25,2023-06-25,22.555555555555557
IN,2023,15,26,2023-07-02,23.666666666666668
IN,2023,16,27,2023-07-09,24.88888888888889
IN,2023,17,28,2023-07-16,27.88888888888889
IN,2023,18,29,2023-07-23,31.0
IN,2023,19,30,2023-07-30,35.0
IN,2023,20,31,2023-08-06,38.0
IN,2023,21,32,2023-08-13,40.22222222222222
IN,2023,22,33,2023-08-20,41.55555555555556
IN,2023,23,34,2023-08-27,42.666666666666664
IN,2023,24,35,2023-09-03,44.111111111111114
IN,2023,25,36,2023-09-10,46.111111111111114
IN,2023,26,37,2023-09-17,48.888888888888886
IN,2023,27,38,2023-09-24,52.333333333333336
IN,2023,28,39,2023-10-01,55.22222222222222
IN,2023,29,40,2023-10-08,58.111111111111114
IN,2023,30,41,2023-10-15,60.888888888888886
IN,2023,31,42,2023-10-22,62.666666666666664
IN,2023,32,43,2023-10-29,64.33333333333333
IN,2023,33,44,2023-11-05,65.22222222222223
IN,2023,34,45,2023-11-12,66.0
IN,2023,35,46,2023-11-19,66.33333333333333
IN,2023,36,47,2023-11-26,66.66666666666667
IN,2024,4,15,2024-04-14,0.0
IN,2024,5,16,2024-04-21,0.2222222222222222
IN,2024,6,17,2024-04-28,0.8888888888888888
IN,2024,7,18,2024-05-05,2.888888888888889
IN,2024,8,19,2024-05-12,5.333333333333333
IN,2024,9,20,2024-05-19,8.444444444444445
IN,2024,10,21,2024-05-26,12.666666666666666
IN,2024,11,22,2024-06-02,16.11111111111111
IN,2024,12,23,2024-06-09,18.444444444444443
IN,2024,13,24,2024-06-16,20.333333333333332
IN,2024,14,25,2024-06-23,21.88888888888889
IN,2024,15,26,2024-06-30,23.77777777777778
IN,2024,16,27,2024-07-07,26.555555555555557
IN,2024,17,28,2024-07-14,30.22222222222222
IN,2024,18,29,2024-07-21,33.55555555555556
IN,2024,19,30,2024-07-28,36.333333333333336
IN,2024,20,31,2024-08-04,38.44444444444444
IN,2024,21,32,2024-08-11,40.44444444444444
IN,2024,22,33,2024-08-18,42.111111111111114
IN,2024,23,34,2024-08-25,44.111111111111114
IN,2024,24,35,2024-09-01,45.44444444444444
IN,2024,25,36,2024-09-08,47.888888888888886
IN,2024,26,37,2024-09-15,50.77777777777778
IN,2024,27,38,2024-09-22,54.22222222222222
IN,2024,28,39,2024-09-29,56.55555555555556
IN,2024,29,40,2024-10-06,58.666666666666664
IN,2024,30,41,2024-10-13,61.44444444444444
IN,2024,31,42,2024-10-20,63.77777777777778
IN,2024,32,43,2024-10-27,65.22222222222223
IN,2024,33,44,2024-11-03,65.88888888888889
IN,2024,34,45,2024-11-10,66.22222222222223
IN,2024,35,46,2024-11-17,66.66666666666667
IN,2025,4,15,2025-04-13,0.0
IN,2025,5,16,2025-04-20,0.3333333333333333
IN,2025,6,17,2025-04-27,1.1111111111111112
IN,2025,7,18,2025-05-04,3.0
IN,2025,8,19,2025-05-11,6.111111111111111
IN,2025,9,20,2025-05-18,10.11111111111111
IN,2025,10,21,2025-05-25,13.333333333333334
IN,2025,11,22,2025-06-01,16.0
IN,2025,12,23,2025-06-08,18.333333333333332
IN,2025,13,24,2025-06-15,19.77777777777778
IN,2025,14,25,2025-06-22,20.77777777777778
IN,2025,15,26,2025-06-29,22.444444444444443
IN,2025,16,27,2025-07-06,24.444444444444443
IN,2025,17,28,2025-07-13,27.666666666666668
IN,2025,18,29,2025-07-20,31.333333333333332
IN,2025,19,30,2025-07-27,34.55555555555556
IN,2025,20,31,2025-08-03,37.44444444444444
IN,2025,21,32,2025-08-10,39.666666666666664
IN,2025,22,33,2025-08-17,41.666666666666664
IN,2025,23,34,2025-08-24,43.333333333333336
IN,2025,24,35,2025-08-31,45.111111111111114
IN,2025,25,36,2025-09-07,47.111111111111114
IN,2025,26,37,2025-09-14,50.111111111111114
IN,2025,27,38,2025-09-21,53.44444444444444
IN,2025,28,39,2025-09-28,56.111111111111114
IN,2025,35,46,2025-11-16,64.44444444444444
IN,2025,36,47,2025-11-23,64.55555555555556
KS,2016,5,16,2016-04-24,0.0
KS,2016,6,17,2016-05-01,0.2222222222222222
KS,2016,7,18,2016-05-08,0.6666666666666666
KS,2016,8,19,2016-05-15,1.6666666666666667
KS,2016,9,20,2016-05-22,3.111111111111111
KS,2016,10,21,2016-05-29,4.555555555555555
KS,2016,11,22,2016-06-05,7.333333333333333
KS,2016,12,23,2016-06-12,12.777777777777779
KS,2016,13,24,2016-06-19,17.666666666666668
KS,2016,14,25,2016-06-26,19.88888888888889
KS,2016,15,26,2016-07-03,21.666666666666668
KS,2016,16,27,2016-07-10,23.555555555555557
KS,2016,17,28,2016-07-17,26.0
KS,2016,18,29,2016-07-24,29.333333333333332
KS,2016,19,30,2016-07-31,32.22222222222222
KS,2016,20,31,2016-08-07,35.111111111111114
KS,2016,21,32,2016-08-14,37.333333333333336
KS,2016,22,33,2016-08-21,39.666666666666664
KS,2016,23,34,2016-08-28,41.22222222222222
KS,2016,24,35,2016-09-04,42.44444444444444
KS,2016,25,36,2016-09-11,43.77777777777778
KS,2016,26,37,2016-09-18,44.55555555555556
KS,2016,27,38,2016-09-25,46.44444444444444
KS,2016,28,39,2016-10-02,49.44444444444444
KS,2016,29,40,2016-10-09,52.44444444444444
KS,2016,30,41,2016-10-16,55.22222222222222
KS,2016,31,42,2016-10-23,58.888888888888886
KS,2016,32,43,2016-10-30,61.333333333333336
KS,2016,33,44,2016-11-06,62.666666666666664
KS,2016,34,45,2016-11-13,63.44444444444444
KS,2016,35,46,2016-11-20,63.77777777777778
KS,2017,5,16,2017-04-23,0.0
KS,2017,6,17,2017-04-30,0.2222222222222222
KS,2017,7,18,2017-05-07,0.4444444444444444
KS,2017,8,19,2017-05-14,2.2222222222222223
KS,2017,9,20,2017-05-21,4.444444444444445
KS,2017,10,21,2017-05-28,7.222222222222222
KS,2017,11,22,2017-06-04,10.88888888888889
KS,2017,12,23,2017-06-11,15.555555555555555
KS,2017,13,24,2017-06-18,18.666666666666668
KS,2017,14,25,2017-06-25,20.666666666666668
KS,2017,15,26,2017-07-02,22.444444444444443
KS,2017,16,27,2017-07-09,24.444444444444443
KS,2017,17,28,2017-07-16,26.666666666666668
KS,2017,18,29,2017-07-23,29.555555555555557
KS,2017,19,30,2017-07-30,32.22222222222222
KS,2017,20,31,2017-08-06,36.22222222222222
KS,2017,21,32,2017-08-13,38.44444444444444
KS,2017,22,33,2017-08-20,40.44444444444444
KS,2017,23,34,2017-08-27,41.77777777777778
KS,2017,24,35,2017-09-03,43.0
KS,2017,25,36,2017-09-10,44.666666666666664
KS,2017,26,37,2017-09-17,46.77777777777778
KS,2017,27,38,2017-09-24,49.77777777777778
KS,2017,28,39,2017-10-01,52.55555555555556
KS,2017,29,40,2017-10-08,54.55555555555556
KS,2017,30,41,2017-10-15,56.55555555555556
KS,2017,31,42,2017-10-22,59.333333333333336
KS,2017,32,43,2017-10-29,61.22222222222222
KS,2017,33,44,2017-11-05,62.55555555555556
KS,2017,34,45,2017-11-12,63.22222222222222
KS,2017,35,46,2017-11-19,63.55555555555556
KS,2017,36,47,2017-11-26,63.888888888888886
KS,2018,5,16,2018-04-22,0.0
KS,2018,6,17,2018-04-29,0.2222222222222222
KS,2018,7,18,2018-05-06,0.8888888888888888
KS,2018,8,19,2018-05-13,4.111111111111111
KS,2018,9,20,2018-05-20,7.888888888888889
KS,2018,10,21,2018-05-27,11.88888888888889
KS,2018,11,22,2018-06-03,15.555555555555555
KS,2018,12,23,2018-06-10,18.22222222222222
KS,2018,13,24,2018-06-17,19.77777777777778
KS,2018,14,25,2018-06-24,21.666666666666668
KS,2018,15,26,2018-07-01,23.77777777777778
KS,2018,16,27,2018-07-08,26.333333333333332
KS,2018,17,28,2018-07-15,29.555555555555557
KS,2018,18,29,2018-07-22,33.111111111111114
KS,2018,19,30,2018-07-29,36.111111111111114
KS,2018,20,31,2018-08-05,38.44444444444444
KS,2018,21,32,2018-08-12,40.22222222222222
KS,2018,22,33,2018-08-19,41.333333333333336
KS,2018,23,34,2018-08-26,42.55555555555556
KS,2018,24,35,2018-09-02,43.666666666666664
KS,2018,25,36,2018-09-09,44.55555555555556
KS,2018,26,37,2018-09-16,45.888888888888886
KS,2018,27,38,2018-09-23,48.44444444444444
KS,2018,28,39,2018-09-30,50.888888888888886
KS,2018,29,40,2018-10-07,53.22222222222222
KS,2018,30,41,2018-10-14,54.22222222222222
KS,2018,31,42,2018-10-21,55.666666666666664
KS,2018,32,43,2018-10-28,58.111111111111114
KS,2018,33,44,2018-11-04,60.44444444444444
KS,2018,34,45,2018-11-11,61.666666666666664
KS,2018,35,46,2018-11-18,62.44444444444444
KS,2018,36,47,2018-11-25,63.666666666666664
KS,2019,5,16,2019-04-21,0.0
KS,2019,6,17,2019-04-28,0.2222222222222222
KS,2019,7,18,2019-05-05,0.5555555555555556
KS,2019,8,19,2019-05-12,0.7777777777777778
KS,2019,9,20,2019-05-19,2.5555555555555554
KS,2019,10,21,2019-05-26,3.7777777777777777
KS,2019,11,22,2019-06-02,4.666666666666667
KS,2019,12,23,2019-06-09,8.0
KS,2019,13,24,2019-06-16,13.222222222222221
KS,2019,14,25,2019-06-23,16.88888888888889
KS,2019,15,26,2019-06-30,19.333333333333332
KS,2019,16,27,2019-07-07,21.11111111111111
KS,2019,17,28,2019-07-14,23.11111111111111
KS,2019,18,29,2019-07-21,25.444444444444443
KS,2019,19,30,2019-07-28,27.444444444444443
KS,2019,20,31,2019-08-04,30.333333333333332
KS,2019,21,32,2019-08-11,34.111111111111114
KS,2019,22,33,2019-08-18,37.666666666666664
KS,2019,23,34,2019-08-25,39.888888888888886
KS,2019,24,35,2019-09-01,41.666666666666664
KS,2019,25,36,2019-09-08,43.0
KS,2019,26,37,2019-09-15,44.111111111111114
KS,2019,27,38,2019-09-22,46.0
KS,2019,28,39,2019-09-29,48.111111111111114
KS,2019,29,40,2019-10-06,50.55555555555556
KS,2019,30,41,2019-10-13,53.44444444444444
KS,2019,31,42,2019-10-20,56.888888888888886
KS,2019,32,43,2019-10-27,59.888888888888886
KS,2019,33,44,2019-11-03,61.44444444444444
KS,2019,34,45,2019-11-10,62.888888888888886
KS,2019,35,46,2019-11-17,63.888888888888886
KS,2019,36,47,2019-11-24,64.22222222222223
KS,2019,37,48,2019-12-01,64.44444444444444
KS,2019,38,49,2019-12-08,64.55555555555556
KS,2020,5,16,2020-04-19,0.0
KS,2020,6,17,2020-04-26,0.2222222222222222
KS,2020,7,18,2020-05-03,1.3333333333333333
KS,2020,8,19,2020-05-10,3.2222222222222223
KS,2020,9,20,2020-05-17,5.777777777777778
KS,2020,10,21,2020-05-24,9.0
KS,2020,11,22,2020-05-31,12.0
KS,2020,12,23,2020-06-07,15.333333333333334
KS,2020,13,24,2020-06-14,18.0
KS,2020,14,25,2020-06-21,20.22222222222222
KS,2020,15,26,2020-06-28,21.77777777777778
KS,2020,16,27,2020-07-05,24.88888888888889
KS,2020,17,28,2020-07-12,26.88888888888889
KS,2020,18,29,2020-07-19,29.22222222222222
KS,2020,19,30,2020-07-26,33.44444444444444
KS,2020,20,31,2020-08-02,36.333333333333336
KS,2020,21,32,2020-08-09,38.0
KS,2020,22,33,2020-08-16,39.666666666666664
KS,2020,23,34,2020-08-23,41.22222222222222
KS,2020,24,35,2020-08-30,42.666666666666664
KS,2020,25,36,2020-09-06,44.77777777777778
KS,2020,26,37,2020-09-13,46.333333333333336
KS,2020,27,38,2020-09-20,48.44444444444444
KS,2020,28,39,2020-09-27,51.55555555555556
KS,2020,29,40,2020-10-04,54.22222222222222
KS,2020,30,41,2020-10-11,57.44444444444444
KS,2020,31,42,2020-10-18,60.55555555555556
KS,2020,32,43,2020-10-25,62.111111111111114
KS,2020,33,44,2020-11-01,62.666666666666664
KS,2020,34,45,2020-11-08,63.44444444444444
KS,2020,35,46,2020-11-15,64.0
KS,2021,4,15,2021-04-18,0.0
KS,2021,5,16,2021-04-25,0.2222222222222222
KS,2021,6,17,2021-05-02,1.2222222222222223
KS,2021,7,18,2021-05-09,3.3333333333333335
KS,2021,8,19,2021-05-16,6.222222222222222
KS,2021,9,20,2021-05-23,8.666666666666666
KS,2021,10,21,2021-05-30,10.88888888888889
KS,2021,11,22,2021-06-06,13.0
KS,2021,12,23,2021-06-13,16.11111111111111
KS,2021,13,24,2021-06-20,18.666666666666668
KS,2021,14,25,2021-06-27,21.77777777777778
KS,2021,15,26,2021-07-04,23.666666666666668
KS,2021,16,27,2021-07-11,26.0
KS,2021,17,28,2021-07-18,28.11111111111111
KS,2021,18,29,2021-07-25,30.555555555555557
KS,2021,19,30,2021-08-01,33.44444444444444
KS,2021,20,31,2021-08-08,35.55555555555556
KS,2021,21,32,2021-08-15,37.333333333333336
KS,2021,22,33,2021-08-22,39.44444444444444
KS,2021,23,34,2021-08-29,41.333333333333336
KS,2021,24,35,2021-09-05,42.77777777777778
KS,2021,25,36,2021-09-12,44.333333333333336
KS,2021,26,37,2021-09-19,46.44444444444444
KS,2021,27,38,2021-09-26,49.22222222222222
KS,2021,28,39,2021-10-03,51.77777777777778
KS,2021,29,40,2021-10-10,54.77777777777778
KS,2021,30,41,2021-10-17,57.0
KS,2021,31,42,2021-10-24,59.333333333333336
KS,2021,32,43,2021-10-31,60.666666666666664
KS,2021,33,44,2021-11-07,61.77777777777778
KS,2021,34,45,2021-11-14,62.44444444444444
KS,2021,35,46,2021-11-21,63.22222222222222
KS,2021,36,47,2021-11-28,63.666666666666664
KS,2022,4,15,2022-04-17,0.1111111111111111
KS,2022,5,16,2022-04-24,0.3333333333333333
KS,2022,6,17,2022-05-01,1.2222222222222223
KS,2022,7,18,2022-05-08,1.8888888888888888
KS,2022,8,19,2022-05-15,4.777777777777778
KS,2022,9,20,2022-05-22,8.11111111111111
KS,2022,10,21,2022-05-29,10.11111111111111
KS,2022,11,22,2022-06-05,12.222222222222221
KS,2022,12,23,2022-06-12,13.666666666666666
KS,2022,13,24,2022-06-19,17.0
KS,2022,14,25,2022-06-26,19.444444444444443
KS,2022,15,26,2022-07-03,21.22222222222222
KS,2022,16,27,2022-07-10,23.333333333333332
KS,2022,17,28,2022-07-17,25.88888888888889
KS,2022,18,29,2022-07-24,28.22222222222222
KS,2022,19,30,2022-07-31,31.444444444444443
KS,2022,20,31,2022-08-07,34.666666666666664
KS,2022,21,32,2022-08-14,37.22222222222222
KS,2022,22,33,2022-08-21,39.0
KS,2022,23,34,2022-08-28,40.888888888888886
KS,2022,24,35,2022-09-04,43.111111111111114
KS,2022,25,36,2022-09-11,45.22222222222222
KS,2022,26,37,2022-09-18,47.333333333333336
KS,2022,27,38,2022-09-25,49.55555555555556
KS,2022,28,39,2022-10-02,52.333333333333336
KS,2022,29,40,2022-10-09,55.111111111111114
KS,2022,30,41,2022-10-16,57.666666666666664
KS,2022,31,42,2022-10-23,60.0
KS,2022,32,43,2022-10-30,61.44444444444444
KS,2022,33,44,2022-11-06,62.44444444444444
KS,2022,34,45,2022-11-13,63.0
KS,2022,35,46,2022-11-20,63.333333333333336
KS,2023,4,15,2023-04-16,0.2222222222222222
KS,2023,5,16,2023-04-23,0.4444444444444444
KS,2023,6,17,2023-04-30,1.5555555555555556
KS,2023,7,18,2023-05-07,3.888888888888889
KS,2023,8,19,2023-05-14,6.555555555555555
KS,2023,9,20,2023-05-21,9.444444444444445
KS,2023,10,21,2023-05-28,13.0
KS,2023,11,22,2023-06-04,15.777777777777779
KS,2023,12,23,2023-06-11,18.22222222222222
KS,2023,13,24,2023-06-18,18.88888888888889
KS,2023,14,25,2023-06-25,20.22222222222222
KS,2023,15,26,2023-07-02,22.555555555555557
KS,2023,16,27,2023-07-09,25.88888888888889
KS,2023,17,28,2023-07-16,28.11111111111111
KS,2023,18,29,2023-07-23,30.444444444444443
KS,2023,19,30,2023-07-30,33.888888888888886
KS,2023,20,31,2023-08-06,36.666666666666664
KS,2023,21,32,2023-08-13,38.55555555555556
KS,2023,22,33,2023-08-20,40.111111111111114
KS,2023,23,34,2023-08-27,41.888888888888886
KS,2023,24,35,2023-09-03,44.22222222222222
KS,2023,25,36,2023-09-10,46.666666666666664
KS,2023,26,37,2023-09-17,48.77777777777778
KS,2023,27,38,2023-09-24,51.22222222222222
KS,2023,28,39,2023-10-01,53.888888888888886
KS,2023,29,40,2023-10-08,56.666666666666664
KS,2023,30,41,2023-10-15,59.22222222222222
KS,2023,31,42,2023-10-22,61.111111111111114
KS,2023,32,43,2023-10-29,62.111111111111114
KS,2023,33,44,2023-11-05,63.0
KS,2023,34,45,2023-11-12,63.44444444444444
KS,2023,35,46,2023-11-19,63.888888888888886
KS,2024,4,15,2024-04-14,0.1111111111111111
KS,2024,5,16,2024-04-21,0.6666666666666666
KS,2024,6,17,2024-04-28,1.3333333333333333
KS,2024,7,18,2024-05-05,3.0
KS,2024,8,19,2024-05-12,5.111111111111111
KS,2024,9,20,2024-05-19,7.333333333333333
KS,2024,10,21,2024-05-26,9.88888888888889
KS,2024,11,22,2024-06-02,12.555555555555555
KS,2024,12,23,2024-06-09,15.333333333333334
KS,2024,13,24,2024-06-16,17.666666666666668
KS,2024,14,25,2024-06-23,19.444444444444443
KS,2024,15,26,2024-06-30,21.666666666666668
KS,2024,16,27,2024-07-07,23.444444444444443
KS,2024,17,28,2024-07-14,26.666666666666668
KS,2024,18,29,2024-07-21,28.88888888888889
KS,2024,19,30,2024-07-28,31.555555555555557
KS,2024,20,31,2024-08-04,34.55555555555556
KS,2024,21,32,2024-08-11,37.22222222222222
KS,2024,22,33,2024-08-18,38.888888888888886
KS,2024,23,34,2024-08-25,40.888888888888886
KS,2024,24,35,2024-09-01,42.77777777777778
KS,2024,25,36,2024-09-08,44.888888888888886
KS,2024,26,37,2024-09-15,46.888888888888886
KS,2024,27,38,2024-09-22,49.44444444444444
KS,2024,28,39,2024-09-29,52.111111111111114
KS,2024,29,40,2024-10-06,55.55555555555556
KS,2024,30,41,2024-10-13,59.0
KS,2024,31,42,2024-10-20,61.22222222222222
KS,2024,32,43,2024-10-27,62.77777777777778
KS,2024,33,44,2024-11-03,63.77777777777778
KS,2024,34,45,2024-11-10,64.11111111111111
KS,2025,4,15,2025-04-13,0.0
KS,2025,5,16,2025-04-20,0.5555555555555556
KS,2025,6,17,2025-04-27,1.4444444444444444
KS,2025,7,18,2025-05-04,2.888888888888889
KS,2025,8,19,2025-05-11,5.0
KS,2025,9,20,2025-05-18,9.11111111111111
KS,2025,10,21,2025-05-25,12.0
KS,2025,11,22,2025-06-01,13.555555555555555
KS,2025,12,23,2025-06-08,15.333333333333334
KS,2025,13,24,2025-06-15,16.77777777777778
KS,2025,14,25,2025-06-22,18.11111111111111
KS,2025,15,26,2025-06-29,20.555555555555557
KS,2025,16,27,2025-07-06,23.333333333333332
KS,2025,17,28,2025-07-13,25.666666666666668
KS,2025,18,29,2025-07-20,28.77777777777778
KS,2025,19,30,2025-07-27,31.22222222222222
KS,2025,20,31,2025-08-03,33.111111111111114
KS,2025,21,32,2025-08-10,36.0
KS,2025,22,33,2025-08-17,38.55555555555556
KS,2025,23,34,2025-08-24,40.22222222222222
KS,2025,24,35,2025-08-31,42.0
KS,2025,25,36,2025-09-07,43.55555555555556
KS,2025,26,37,2025-09-14,45.111111111111114
KS,2025,27,38,2025-09-21,47.111111111111114
KS,2025,28,39,2025-09-28,49.333333333333336
KS,2025,35,46,2025-11-16,58.888888888888886
KS,2025,36,47,2025-11-23,59.55555555555556
KY,2016,5,16,2016-04-24,0.3333333333333333
KY,2016,6,17,2016-05-01,0.7777777777777778
KY,2016,7,18,2016-05-08,1.6666666666666667
KY,2016,8,19,2016-05-15,3.111111111111111
KY,2016,9,20,2016-05-22,4.0
KY,2016,10,21,2016-05-29,5.666666666666667
KY,2016,11,22,2016-06-05,7.888888888888889
KY,2016,12,23,2016-06-12,12.0
KY,2016,13,24,2016-06-19,15.333333333333334
KY,2016,14,25,2016-06-26,18.77777777777778
KY,2016,15,26,2016-07-03,21.22222222222222
KY,2016,16,27,2016-07-10,23.333333333333332
KY,2016,17,28,2016-07-17,25.666666666666668
KY,2016,18,29,2016-07-24,28.555555555555557
KY,2016,19,30,2016-07-31,31.444444444444443
KY,2016,20,31,2016-08-07,34.111111111111114
KY,2016,21,32,2016-08-14,37.44444444444444
KY,2016,22,33,2016-08-21,40.333333333333336
KY,2016,23,34,2016-08-28,43.22222222222222
KY,2016,24,35,2016-09-04,45.44444444444444
KY,2016,25,36,2016-09-11,48.22222222222222
KY,2016,26,37,2016-09-18,51.55555555555556
KY,2016,27,38,2016-09-25,56.0
KY,2016,28,39,2016-10-02,59.888888888888886
KY,2016,29,40,2016-10-09,64.11111111111111
KY,2016,30,41,2016-10-16,66.88888888888889
KY,2016,31,42,2016-10-23,69.44444444444444
KY,2016,32,43,2016-10-30,72.0
KY,2016,33,44,2016-11-06,73.33333333333333
KY,2016,34,45,2016-11-13,74.0
KY,2016,35,46,2016-11-20,74.33333333333333
KY,2017,5,16,2017-04-23,0.2222222222222222
KY,2017,6,17,2017-04-30,0.6666666666666666
KY,2017,7,18,2017-05-07,1.1111111111111112
KY,2017,8,19,2017-05-14,2.6666666666666665
KY,2017,9,20,2017-05-21,5.222222222222222
KY,2017,10,21,2017-05-28,7.888888888888889
KY,2017,11,22,2017-06-04,10.88888888888889
KY,2017,12,23,2017-06-11,13.777777777777779
KY,2017,13,24,2017-06-18,17.444444444444443
KY,2017,14,25,2017-06-25,19.77777777777778
KY,2017,15,26,2017-07-02,22.333333333333332
KY,2017,16,27,2017-07-09,24.11111111111111
KY,2017,17,28,2017-07-16,27.22222222222222
KY,2017,18,29,2017-07-23,30.11111111111111
KY,2017,19,30,2017-07-30,32.55555555555556
KY,2017,20,31,2017-08-06,35.0
KY,2017,21,32,2017-08-13,37.44444444444444
KY,2017,22,33,2017-08-20,39.77777777777778
KY,2017,23,34,2017-08-27,42.44444444444444
KY,2017,24,35,2017-09-03,46.111111111111114
KY,2017,25,36,2017-09-10,48.77777777777778
KY,2017,26,37,2017-09-17,51.77777777777778
KY,2017,27,38,2017-09-24,55.333333333333336
KY,2017,28,39,2017-10-01,59.333333333333336
KY,2017,29,40,2017-10-08,62.77777777777778
KY,2017,30,41,2017-10-15,65.11111111111111
KY,2017,31,42,2017-10-22,67.44444444444444
KY,2017,32,43,2017-10-29,69.66666666666667
KY,2017,33,44,2017-11-05,70.77777777777777
KY,2017,34,45,2017-11-12,71.44444444444444
KY,2017,35,46,2017-11-19,72.44444444444444
KY,2017,36,47,2017-11-26,73.33333333333333
KY,2018,5,16,2018-04-22,0.0
KY,2018,6,17,2018-04-29,0.1111111111111111
KY,2018,7,18,2018-05-06,0.6666666666666666
KY,2018,8,19,2018-05-13,1.8888888888888888
KY,2018,9,20,2018-05-20,5.333333333333333
KY,2018,10,21,2018-05-27,9.88888888888889
KY,2018,11,22,2018-06-03,12.555555555555555
KY,2018,12,23,2018-06-10,15.0
KY,2018,13,24,2018-06-17,17.444444444444443
KY,2018,14,25,2018-06-24,19.666666666666668
KY,2018,15,26,2018-07-01,21.666666666666668
KY,2018,16,27,2018-07-08,24.666666666666668
KY,2018,17,28,2018-07-15,27.444444444444443
KY,2018,18,29,2018-07-22,30.333333333333332
KY,2018,19,30,2018-07-29,32.888888888888886
KY,2018,20,31,2018-08-05,35.666666666666664
KY,2018,21,32,2018-08-12,38.77777777777778
KY,2018,22,33,2018-08-19,41.22222222222222
KY,2018,23,34,2018-08-26,43.44444444444444
KY,2018,24,35,2018-09-02,46.666666666666664
KY,2018,25,36,2018-09-09,49.55555555555556
KY,2018,26,37,2018-09-16,53.77777777777778
KY,2018,27,38,2018-09-23,57.55555555555556
KY,2018,28,39,2018-09-30,60.55555555555556
KY,2018,29,40,2018-10-07,63.666666666666664
KY,2018,30,41,2018-10-14,66.44444444444444
KY,2018,31,42,2018-10-21,68.22222222222223
KY,2018,32,43,2018-10-28,69.88888888888889
KY,2018,33,44,2018-11-04,70.77777777777777
KY,2018,34,45,2018-11-11,71.66666666666667
KY,2018,35,46,2018-11-18,72.0
KY,2018,36,47,2018-11-25,72.55555555555556
KY,2019,5,16,2019-04-21,0.1111111111111111
KY,2019,6,17,2019-04-28,0.4444444444444444
KY,2019,7,18,2019-05-05,0.8888888888888888
KY,2019,8,19,2019-05-12,1.4444444444444444
KY,2019,9,20,2019-05-19,3.3333333333333335
KY,2019,10,21,2019-05-26,6.111111111111111
KY,2019,11,22,2019-06-02,8.666666666666666
KY,2019,12,23,2019-06-09,11.666666666666666
KY,2019,13,24,2019-06-16,14.444444444444445
KY,2019,14,25,2019-06-23,16.22222222222222
KY,2019,15,26,2019-06-30,18.555555555555557
KY,2019,16,27,2019-07-07,20.88888888888889
KY,2019,17,28,2019-07-14,23.333333333333332
KY,2019,18,29,2019-07-21,26.333333333333332
KY,2019,19,30,2019-07-28,29.77777777777778
KY,2019,20,31,2019-08-04,32.44444444444444
KY,2019,21,32,2019-08-11,35.22222222222222
KY,2019,22,33,2019-08-18,37.666666666666664
KY,2019,23,34,2019-08-25,40.44444444444444
KY,2019,24,35,2019-09-01,43.0
KY,2019,25,36,2019-09-08,46.44444444444444
KY,2019,26,37,2019-09-15,50.333333333333336
KY,2019,27,38,2019-09-22,54.77777777777778
KY,2019,28,39,2019-09-29,58.333333333333336
KY,2019,29,40,2019-10-06,62.333333333333336
KY,2019,30,41,2019-10-13,65.66666666666667
KY,2019,31,42,2019-10-20,68.44444444444444
KY,2019,32,43,2019-10-27,70.22222222222223
KY,2019,33,44,2019-11-03,71.44444444444444
KY,2019,34,45,2019-11-10,72.11111111111111
KY,2019,35,46,2019-11-17,72.66666666666667
KY,2019,36,47,2019-11-24,73.11111111111111
KY,2019,37,48,2019-12-01,73.55555555555556
KY,2020,4,15,2020-04-12,0.5555555555555556
KY,2020,5,16,2020-04-19,1.0
KY,2020,6,17,2020-04-26,2.3333333333333335
KY,2020,7,18,2020-05-03,3.7777777777777777
KY,2020,8,19,2020-05-10,5.444444444444445
KY,2020,9,20,2020-05-17,7.0
KY,2020,10,21,2020-05-24,8.777777777777779
KY,2020,11,22,2020-05-31,10.11111111111111
KY,2020,12,23,2020-06-07,13.11111111111111
