state_alpha,season,week,cal_week,week_ending,EXCELLENT,FAIR,GOOD,POOR,VERY POOR,INDEX,GE,PVP
AL,2016,10,21,2016-05-29,3.0,60.0,37.0,0.0,0.0,343.0,40.0,0.0
AL,2016,11,22,2016-06-05,3.0,51.0,44.0,2.0,0.0,348.0,47.0,2.0
AL,2016,12,23,2016-06-12,3.0,50.0,44.0,3.0,0.0,347.0,47.0,3.0
AL,2016,13,24,2016-06-19,4.0,48.0,44.0,4.0,0.0,348.0,48.0,4.0
AL,2016,14,25,2016-06-26,4.0,50.0,42.0,3.0,1.0,345.0,46.0,4.0
AL,2016,15,26,2016-07-03,4.0,51.0,40.0,4.0,1.0,342.0,44.0,5.0
AL,2016,16,27,2016-07-10,4.0,49.0,42.0,4.0,1.0,344.0,46.0,5.0
AL,2016,17,28,2016-07-17,5.0,47.0,43.0,4.0,1.0,347.0,48.0,5.0
AL,2016,18,29,2016-07-24,5.0,47.0,43.0,4.0,1.0,347.0,48.0,5.0
AL,2016,19,30,2016-07-31,6.0,46.0,42.0,5.0,1.0,347.0,48.0,6.0
AL,2016,20,31,2016-08-07,7.0,45.0,42.0,5.0,1.0,349.0,49.0,6.0
AL,2016,21,32,2016-08-14,8.0,43.0,42.0,5.0,2.0,349.0,50.0,7.0
AL,2016,22,33,2016-08-21,8.0,42.0,43.0,5.0,2.0,350.0,51.0,7.0
AL,2016,23,34,2016-08-28,9.0,40.0,44.0,5.0,2.0,353.0,53.0,7.0
AL,2016,24,35,2016-09-04,10.0,42.0,43.0,4.0,1.0,357.0,53.0,5.0
AL,2016,25,36,2016-09-11,10.0,42.0,44.0,3.0,1.0,359.0,54.0,4.0
AL,2016,26,37,2016-09-18,9.0,42.0,44.0,4.0,1.0,356.0,53.0,5.0
AL,2016,27,38,2016-09-25,10.0,42.0,43.0,5.0,0.0,358.0,53.0,5.0
AL,2016,28,39,2016-10-02,10.0,42.0,43.0,4.0,1.0,357.0,53.0,5.0
AL,2016,29,40,2016-10-09,10.0,42.0,43.0,4.0,1.0,357.0,53.0,5.0
AL,2016,30,41,2016-10-16,10.0,42.0,43.0,4.0,1.0,357.0,53.0,5.0
AL,2016,31,42,2016-10-23,10.0,42.0,43.0,4.0,1.0,357.0,53.0,5.0
AL,2016,32,43,2016-10-30,10.0,42.0,43.0,4.0,1.0,357.0,53.0,5.0
AL,2016,33,44,2016-11-06,10.0,42.0,43.0,4.0,1.0,357.0,53.0,5.0
AL,2016,34,45,2016-11-13,10.0,42.0,43.0,4.0,1.0,357.0,53.0,5.0
AL,2016,35,46,2016-11-20,10.0,42.0,43.0,4.0,1.0,357.0,53.0,5.0
AL,2016,36,47,2016-11-27,10.0,42.0,43.0,4.0,1.0,357.0,53.0,5.0
AL,2017,9,20,2017-05-21,4.0,29.0,64.0,3.0,0.0,369.0,68.0,3.0
AL,2017,10,21,2017-05-28,3.0,27.0,64.0,6.0,0.0,364.0,67.0,6.0
AL,2017,11,22,2017-06-04,4.0,31.0,63.0,2.0,0.0,369.0,67.0,2.0
AL,2017,12,23,2017-06-11,4.0,27.0,67.0,2.0,0.0,373.0,71.0,2.0
AL,2017,13,24,2017-06-18,3.0,31.0,61.0,5.0,0.0,362.0,64.0,5.0
AL,2017,14,25,2017-06-25,3.0,37.0,52.0,8.0,0.0,350.0,55.0,8.0
AL,2017,15,26,2017-07-02,2.0,42.0,47.0,9.0,0.0,342.0,49.0,9.0
AL,2017,16,27,2017-07-09,3.0,39.0,48.0,9.0,1.0,343.0,51.0,10.0
AL,2017,17,28,2017-07-16,4.0,36.0,49.0,9.0,2.0,344.0,53.0,11.0
AL,2017,18,29,2017-07-23,5.0,55.0,30.0,8.0,2.0,328.0,35.0,10.0
AL,2017,19,30,2017-07-30,8.0,46.0,35.0,10.0,1.0,339.0,43.0,11.0
AL,2017,20,31,2017-08-06,12.0,30.0,47.0,10.0,1.0,359.0,59.0,11.0
AL,2017,21,32,2017-08-13,11.0,23.0,55.0,8.0,3.0,363.0,66.0,11.0
AL,2017,22,33,2017-08-20,8.0,32.0,52.0,8.0,0.0,360.0,60.0,8.0
AL,2017,23,34,2017-08-27,8.0,23.0,60.0,9.0,0.0,367.0,68.0,9.0
AL,2017,24,35,2017-09-03,14.0,21.0,56.0,9.0,0.0,375.0,70.0,9.0
AL,2017,25,36,2017-09-10,14.0,22.0,54.0,9.0,1.0,371.0,68.0,10.0
AL,2017,26,37,2017-09-17,14.0,25.0,52.0,9.0,0.0,371.0,66.0,9.0
AL,2017,27,38,2017-09-24,13.0,34.0,46.0,7.0,0.0,365.0,59.0,7.0
AL,2017,28,39,2017-10-01,12.0,39.0,40.0,8.0,1.0,354.0,52.0,9.0
AL,2017,29,40,2017-10-08,14.0,33.0,45.0,8.0,0.0,365.0,59.0,8.0
AL,2017,30,41,2017-10-15,12.0,35.0,45.0,8.0,0.0,361.0,57.0,8.0
AL,2017,31,42,2017-10-22,9.0,35.0,47.0,8.0,1.0,355.0,56.0,9.0
AL,2017,32,43,2017-10-29,10.0,37.0,45.0,8.0,0.0,357.0,55.0,8.0
AL,2018,9,20,2018-05-20,3.0,29.0,57.0,7.0,4.0,348.0,60.0,11.0
AL,2018,10,21,2018-05-27,3.0,23.0,56.0,13.0,5.0,339.0,59.0,18.0
AL,2018,11,22,2018-06-03,4.0,20.0,61.0,11.0,4.0,350.0,65.0,15.0
AL,2018,12,23,2018-06-10,5.0,23.0,61.0,9.0,2.0,358.0,66.0,11.0
AL,2018,13,24,2018-06-17,8.0,20.0,57.0,12.0,3.0,355.0,65.0,15.0
AL,2018,14,25,2018-06-24,12.0,29.0,59.0,0.0,0.0,383.0,71.0,0.0
AL,2018,15,26,2018-07-01,12.0,24.0,63.0,1.0,0.0,386.0,75.0,1.0
AL,2018,16,27,2018-07-08,18.0,21.0,53.0,7.0,1.0,380.0,71.0,8.0
AL,2018,17,28,2018-07-15,20.0,17.0,62.0,1.0,0.0,401.0,82.0,1.0
AL,2018,18,29,2018-07-22,20.0,17.0,62.0,1.0,0.0,401.0,82.0,1.0
AL,2018,19,30,2018-07-29,19.0,15.0,66.0,0.0,0.0,404.0,85.0,0.0
AL,2018,20,31,2018-08-05,14.0,17.0,69.0,0.0,0.0,397.0,83.0,0.0
AL,2018,21,32,2018-08-12,18.0,18.0,62.0,1.0,1.0,395.0,80.0,2.0
AL,2018,22,33,2018-08-19,17.0,14.0,69.0,0.0,0.0,403.0,86.0,0.0
AL,2018,23,34,2018-08-26,19.0,16.0,65.0,0.0,0.0,403.0,84.0,0.0
AL,2018,24,35,2018-09-02,22.0,18.0,60.0,0.0,0.0,404.0,82.0,0.0
AL,2018,25,36,2018-09-09,22.0,15.0,63.0,0.0,0.0,407.0,85.0,0.0
AL,2018,26,37,2018-09-16,18.0,18.0,62.0,1.0,1.0,395.0,80.0,2.0
AL,2018,27,38,2018-09-23,17.0,18.0,65.0,0.0,0.0,399.0,82.0,0.0
AL,2018,28,39,2018-09-30,19.0,21.0,58.0,2.0,0.0,394.0,77.0,2.0
AL,2018,29,40,2018-10-07,22.0,18.0,58.0,2.0,0.0,400.0,80.0,2.0
AL,2018,30,41,2018-10-14,14.0,25.0,49.0,8.0,4.0,361.0,63.0,12.0
AL,2018,31,42,2018-10-21,14.0,14.0,55.0,11.0,6.0,360.0,69.0,17.0
AL,2018,32,43,2018-10-28,12.0,15.0,48.0,18.0,7.0,340.0,60.0,25.0
AL,2018,33,44,2018-11-04,14.0,14.0,55.0,11.0,6.0,360.0,69.0,17.0
AL,2019,10,21,2019-05-26,2.0,35.0,58.0,5.0,0.0,357.0,60.0,5.0
AL,2019,11,22,2019-06-02,2.0,43.0,44.0,10.0,1.0,336.0,46.0,11.0
AL,2019,12,23,2019-06-09,1.0,39.0,53.0,7.0,0.0,348.0,54.0,7.0
AL,2019,13,24,2019-06-16,1.0,39.0,55.0,5.0,0.0,352.0,56.0,5.0
AL,2019,14,25,2019-06-23,2.0,38.0,55.0,5.0,0.0,354.0,57.0,5.0
AL,2019,15,26,2019-06-30,4.0,35.0,54.0,7.0,0.0,355.0,58.0,7.0
AL,2019,16,27,2019-07-07,3.0,35.0,54.0,8.0,0.0,352.0,57.0,8.0
AL,2019,17,28,2019-07-14,4.0,38.0,52.0,6.0,0.0,354.0,56.0,6.0
AL,2019,18,29,2019-07-21,7.0,35.0,51.0,6.0,1.0,357.0,58.0,7.0
AL,2019,19,30,2019-07-28,9.0,33.0,51.0,6.0,1.0,361.0,60.0,7.0
AL,2019,20,31,2019-08-04,9.0,32.0,52.0,6.0,1.0,362.0,61.0,7.0
AL,2019,21,32,2019-08-11,12.0,34.0,46.0,8.0,0.0,362.0,58.0,8.0
AL,2019,22,33,2019-08-18,12.0,29.0,49.0,9.0,1.0,362.0,61.0,10.0
AL,2019,23,34,2019-08-25,13.0,30.0,46.0,9.0,2.0,359.0,59.0,11.0
AL,2019,24,35,2019-09-01,15.0,27.0,47.0,9.0,2.0,364.0,62.0,11.0
AL,2019,25,36,2019-09-08,10.0,23.0,49.0,12.0,6.0,345.0,59.0,18.0
AL,2019,26,37,2019-09-15,8.0,31.0,50.0,9.0,2.0,353.0,58.0,11.0
AL,2019,27,38,2019-09-22,8.0,38.0,44.0,9.0,1.0,349.0,52.0,10.0
AL,2019,28,39,2019-09-29,6.0,33.0,48.0,12.0,1.0,346.0,54.0,13.0
AL,2019,29,40,2019-10-06,7.0,38.0,42.0,11.0,2.0,341.0,49.0,13.0
AL,2019,30,41,2019-10-13,10.0,37.0,42.0,10.0,1.0,350.0,52.0,11.0
AL,2019,31,42,2019-10-20,11.0,37.0,43.0,7.0,2.0,354.0,54.0,9.0
AL,2019,32,43,2019-10-27,10.0,38.0,38.0,10.0,4.0,340.0,48.0,14.0
AL,2020,10,21,2020-05-24,3.0,22.0,75.0,0.0,0.0,381.0,78.0,0.0
AL,2020,11,22,2020-05-31,4.0,18.0,76.0,2.0,0.0,382.0,80.0,2.0
AL,2020,12,23,2020-06-07,4.0,20.0,72.0,4.0,0.0,376.0,76.0,4.0
AL,2020,13,24,2020-06-14,6.0,21.0,67.0,6.0,0.0,373.0,73.0,6.0
AL,2020,14,25,2020-06-21,6.0,16.0,76.0,2.0,0.0,386.0,82.0,2.0
AL,2020,15,26,2020-06-28,8.0,20.0,70.0,2.0,0.0,384.0,78.0,2.0
AL,2020,16,27,2020-07-05,10.0,15.0,73.0,2.0,0.0,391.0,83.0,2.0
AL,2020,17,28,2020-07-12,11.0,15.0,73.0,1.0,0.0,394.0,84.0,1.0
AL,2020,18,29,2020-07-19,9.0,16.0,74.0,1.0,0.0,391.0,83.0,1.0
AL,2020,19,30,2020-07-26,13.0,13.0,73.0,1.0,0.0,398.0,86.0,1.0
AL,2020,20,31,2020-08-02,12.0,14.0,73.0,1.0,0.0,396.0,85.0,1.0
AL,2020,21,32,2020-08-09,12.0,22.0,65.0,1.0,0.0,388.0,77.0,1.0
AL,2020,22,33,2020-08-16,15.0,12.0,73.0,0.0,0.0,403.0,88.0,0.0
AL,2020,23,34,2020-08-23,15.0,17.0,68.0,0.0,0.0,398.0,83.0,0.0
AL,2020,24,35,2020-08-30,14.0,14.0,72.0,0.0,0.0,400.0,86.0,0.0
AL,2020,25,36,2020-09-06,13.0,13.0,74.0,0.0,0.0,400.0,87.0,0.0
AL,2020,26,37,2020-09-13,15.0,11.0,74.0,0.0,0.0,404.0,89.0,0.0
AL,2020,27,38,2020-09-20,13.0,14.0,71.0,2.0,0.0,395.0,84.0,2.0
AL,2020,28,39,2020-09-27,5.0,28.0,61.0,4.0,2.0,363.0,66.0,6.0
AL,2020,29,40,2020-10-04,9.0,21.0,66.0,3.0,1.0,379.0,75.0,4.0
AL,2020,30,41,2020-10-11,10.0,22.0,64.0,3.0,1.0,379.0,74.0,4.0
AL,2020,31,42,2020-10-18,10.0,22.0,63.0,4.0,1.0,377.0,73.0,5.0
AL,2020,32,43,2020-10-25,11.0,21.0,63.0,4.0,1.0,379.0,74.0,5.0
AL,2020,33,44,2020-11-01,7.0,34.0,50.0,8.0,1.0,354.0,57.0,9.0
AL,2020,34,45,2020-11-08,6.0,30.0,57.0,7.0,0.0,362.0,63.0,7.0
AL,2021,10,21,2021-05-30,9.0,22.0,68.0,1.0,0.0,385.0,77.0,1.0
AL,2021,11,22,2021-06-06,8.0,20.0,72.0,0.0,0.0,388.0,80.0,0.0
AL,2021,12,23,2021-06-13,20.0,9.0,71.0,0.0,0.0,411.0,91.0,0.0
AL,2021,13,24,2021-06-20,23.0,7.0,70.0,0.0,0.0,416.0,93.0,0.0
AL,2021,14,25,2021-06-27,16.0,13.0,68.0,3.0,0.0,397.0,84.0,3.0
AL,2021,15,26,2021-07-04,21.0,18.0,59.0,2.0,0.0,399.0,80.0,2.0
AL,2021,16,27,2021-07-11,24.0,14.0,58.0,4.0,0.0,402.0,82.0,4.0
AL,2021,17,28,2021-07-18,21.0,16.0,60.0,3.0,0.0,399.0,81.0,3.0
AL,2021,18,29,2021-07-25,16.0,18.0,62.0,4.0,0.0,390.0,78.0,4.0
AL,2021,19,30,2021-08-01,10.0,18.0,68.0,4.0,0.0,384.0,78.0,4.0
AL,2021,20,31,2021-08-08,12.0,19.0,65.0,4.0,0.0,385.0,77.0,4.0
AL,2021,21,32,2021-08-15,17.0,18.0,61.0,4.0,0.0,391.0,78.0,4.0
AL,2021,22,33,2021-08-22,8.0,22.0,64.0,6.0,0.0,374.0,72.0,6.0
AL,2021,23,34,2021-08-29,13.0,16.0,68.0,3.0,0.0,391.0,81.0,3.0
AL,2021,24,35,2021-09-05,5.0,15.0,76.0,4.0,0.0,382.0,81.0,4.0
AL,2021,25,36,2021-09-12,9.0,14.0,74.0,3.0,0.0,389.0,83.0,3.0
AL,2021,26,37,2021-09-19,14.0,16.0,67.0,3.0,0.0,392.0,81.0,3.0
AL,2021,27,38,2021-09-26,7.0,21.0,67.0,5.0,0.0,376.0,74.0,5.0
AL,2021,28,39,2021-10-03,10.0,17.0,68.0,5.0,0.0,383.0,78.0,5.0
AL,2021,29,40,2021-10-10,7.0,20.0,69.0,4.0,0.0,379.0,76.0,4.0
AL,2021,30,41,2021-10-17,4.0,15.0,77.0,4.0,0.0,381.0,81.0,4.0
AL,2021,31,42,2021-10-24,9.0,18.0,69.0,4.0,0.0,383.0,78.0,4.0
AL,2021,32,43,2021-10-31,15.0,28.0,52.0,5.0,0.0,377.0,67.0,5.0
AL,2021,33,44,2021-11-07,13.0,29.0,51.0,7.0,0.0,370.0,64.0,7.0
AL,2022,9,20,2022-05-22,1.0,16.0,83.0,0.0,0.0,385.0,84.0,0.0
AL,2022,10,21,2022-05-29,4.0,9.0,86.0,1.0,0.0,393.0,90.0,1.0
AL,2022,11,22,2022-06-05,13.0,4.0,83.0,0.0,0.0,409.0,96.0,0.0
AL,2022,12,23,2022-06-12,25.0,8.0,65.0,2.0,0.0,413.0,90.0,2.0
AL,2022,13,24,2022-06-19,5.0,20.0,71.0,3.0,1.0,376.0,76.0,4.0
AL,2022,14,25,2022-06-26,3.0,20.0,73.0,4.0,0.0,375.0,76.0,4.0
AL,2022,15,26,2022-07-03,3.0,33.0,60.0,4.0,0.0,362.0,63.0,4.0
AL,2022,16,27,2022-07-10,5.0,35.0,58.0,2.0,0.0,366.0,63.0,2.0
AL,2022,17,28,2022-07-17,4.0,34.0,60.0,2.0,0.0,366.0,64.0,2.0
AL,2022,18,29,2022-07-24,4.0,28.0,66.0,2.0,0.0,372.0,70.0,2.0
AL,2022,19,30,2022-07-31,3.0,32.0,64.0,1.0,0.0,369.0,67.0,1.0
AL,2022,20,31,2022-08-07,6.0,23.0,68.0,2.0,1.0,376.0,74.0,3.0
AL,2022,21,32,2022-08-14,9.0,20.0,69.0,2.0,0.0,385.0,78.0,2.0
AL,2022,22,33,2022-08-21,8.0,28.0,62.0,2.0,0.0,376.0,70.0,2.0
AL,2022,23,34,2022-08-28,5.0,30.0,63.0,2.0,0.0,371.0,68.0,2.0
AL,2022,24,35,2022-09-04,6.0,23.0,70.0,1.0,0.0,381.0,76.0,1.0
AL,2022,25,36,2022-09-11,6.0,19.0,72.0,3.0,0.0,381.0,78.0,3.0
AL,2022,26,37,2022-09-18,5.0,20.0,73.0,2.0,0.0,381.0,78.0,2.0
AL,2022,27,38,2022-09-25,4.0,21.0,71.0,4.0,0.0,375.0,75.0,4.0
AL,2022,28,39,2022-10-02,4.0,18.0,75.0,3.0,0.0,380.0,79.0,3.0
AL,2022,29,40,2022-10-09,5.0,23.0,66.0,6.0,0.0,370.0,71.0,6.0
AL,2022,30,41,2022-10-16,4.0,24.0,65.0,7.0,0.0,366.0,69.0,7.0
AL,2022,31,42,2022-10-23,4.0,19.0,74.0,3.0,0.0,379.0,78.0,3.0
AL,2023,9,20,2023-05-21,1.0,5.0,93.0,1.0,0.0,394.0,94.0,1.0
AL,2023,10,21,2023-05-28,1.0,9.0,88.0,2.0,0.0,388.0,89.0,2.0
AL,2023,11,22,2023-06-04,1.0,16.0,82.0,1.0,0.0,383.0,83.0,1.0
AL,2023,12,23,2023-06-11,1.0,16.0,81.0,2.0,0.0,381.0,82.0,2.0
AL,2023,13,24,2023-06-18,5.0,22.0,72.0,1.0,0.0,381.0,77.0,1.0
AL,2023,14,25,2023-06-25,2.0,24.0,73.0,1.0,0.0,376.0,75.0,1.0
AL,2023,15,26,2023-07-02,5.0,21.0,71.0,3.0,0.0,378.0,76.0,3.0
AL,2023,16,27,2023-07-09,5.0,22.0,70.0,3.0,0.0,377.0,75.0,3.0
AL,2023,17,28,2023-07-16,10.0,19.0,70.0,1.0,0.0,389.0,80.0,1.0
AL,2023,18,29,2023-07-23,13.0,13.0,72.0,2.0,0.0,396.0,85.0,2.0
AL,2023,19,30,2023-07-30,12.0,17.0,70.0,1.0,0.0,393.0,82.0,1.0
AL,2023,20,31,2023-08-06,14.0,17.0,68.0,1.0,0.0,395.0,82.0,1.0
AL,2023,21,32,2023-08-13,13.0,20.0,66.0,1.0,0.0,391.0,79.0,1.0
AL,2023,22,33,2023-08-20,15.0,19.0,65.0,1.0,0.0,394.0,80.0,1.0
AL,2023,23,34,2023-08-27,9.0,24.0,65.0,2.0,0.0,381.0,74.0,2.0
AL,2023,24,35,2023-09-03,11.0,30.0,56.0,3.0,0.0,375.0,67.0,3.0
AL,2023,25,36,2023-09-10,7.0,35.0,52.0,5.0,1.0,359.0,59.0,6.0
AL,2023,26,37,2023-09-17,8.0,32.0,55.0,4.0,1.0,365.0,63.0,5.0
AL,2023,27,38,2023-09-24,9.0,31.0,53.0,6.0,1.0,363.0,62.0,7.0
AL,2023,28,39,2023-10-01,8.0,30.0,47.0,11.0,4.0,344.0,55.0,15.0
AL,2023,29,40,2023-10-08,7.0,27.0,47.0,14.0,5.0,337.0,54.0,19.0
AL,2023,30,41,2023-10-15,9.0,23.0,50.0,14.0,4.0,346.0,59.0,18.0
AL,2023,31,42,2023-10-22,7.0,25.0,46.0,16.0,6.0,332.0,53.0,22.0
AL,2023,32,43,2023-10-29,7.0,31.0,40.0,16.0,6.0,326.0,47.0,22.0
AL,2024,10,21,2024-05-26,2.0,21.0,76.0,1.0,0.0,379.0,78.0,1.0
AL,2024,11,22,2024-06-02,6.0,15.0,76.0,3.0,0.0,385.0,82.0,3.0
AL,2024,12,23,2024-06-09,8.0,11.0,77.0,3.0,1.0,388.0,85.0,4.0
AL,2024,13,24,2024-06-16,4.0,19.0,74.0,2.0,1.0,378.0,78.0,3.0
AL,2024,14,25,2024-06-23,2.0,28.0,67.0,3.0,0.0,368.0,69.0,3.0
AL,2024,15,26,2024-06-30,2.0,30.0,62.0,5.0,1.0,359.0,64.0,6.0
AL,2024,16,27,2024-07-07,2.0,32.0,59.0,5.0,2.0,354.0,61.0,7.0
AL,2024,17,28,2024-07-14,3.0,38.0,54.0,5.0,0.0,355.0,57.0,5.0
AL,2024,18,29,2024-07-21,1.0,36.0,55.0,6.0,2.0,347.0,56.0,8.0
AL,2024,19,30,2024-07-28,2.0,36.0,56.0,5.0,1.0,353.0,58.0,6.0
AL,2024,20,31,2024-08-04,3.0,29.0,60.0,8.0,0.0,358.0,63.0,8.0
AL,2024,21,32,2024-08-11,3.0,28.0,59.0,9.0,1.0,354.0,62.0,10.0
AL,2024,22,33,2024-08-18,2.0,33.0,53.0,12.0,0.0,345.0,55.0,12.0
AL,2024,23,34,2024-08-25,3.0,34.0,53.0,9.0,1.0,348.0,56.0,10.0
AL,2024,24,35,2024-09-01,1.0,36.0,51.0,11.0,1.0,340.0,52.0,12.0
AL,2024,25,36,2024-09-08,1.0,38.0,49.0,9.0,3.0,336.0,50.0,12.0
AL,2024,26,37,2024-09-15,1.0,38.0,48.0,10.0,3.0,334.0,49.0,13.0
AL,2024,27,38,2024-09-22,2.0,39.0,48.0,9.0,2.0,339.0,50.0,11.0
AL,2024,28,39,2024-09-29,1.0,43.0,45.0,9.0,2.0,334.0,46.0,11.0
AL,2024,29,40,2024-10-06,0.0,46.0,42.0,10.0,2.0,328.0,42.0,12.0
AL,2024,30,41,2024-10-13,1.0,41.0,39.0,14.0,5.0,317.0,40.0,19.0
AL,2024,31,42,2024-10-20,0.0,43.0,38.0,16.0,3.0,316.0,38.0,19.0
AL,2024,32,43,2024-10-27,1.0,39.0,39.0,18.0,3.0,317.0,40.0,21.0
AL,2025,10,21,2025-05-25,1.0,18.0,70.0,9.0,2.0,359.0,71.0,11.0
AL,2025,11,22,2025-06-01,1.0,19.0,69.0,9.0,2.0,358.0,70.0,11.0
AL,2025,12,23,2025-06-08,2.0,21.0,75.0,2.0,0.0,377.0,77.0,2.0
AL,2025,13,24,2025-06-15,4.0,20.0,68.0,8.0,0.0,368.0,72.0,8.0
AL,2025,14,25,2025-06-22,5.0,21.0,69.0,5.0,0.0,374.0,74.0,5.0
AL,2025,15,26,2025-06-29,5.0,17.0,68.0,9.0,1.0,367.0,73.0,10.0
AL,2025,16,27,2025-07-06,9.0,14.0,67.0,9.0,1.0,374.0,76.0,10.0
AL,2025,17,28,2025-07-13,11.0,16.0,63.0,10.0,0.0,375.0,74.0,10.0
AL,2025,18,29,2025-07-20,6.0,21.0,62.0,10.0,1.0,362.0,68.0,11.0
AL,2025,19,30,2025-07-27,6.0,17.0,69.0,7.0,1.0,372.0,75.0,8.0
AL,2025,20,31,2025-08-03,11.0,14.0,67.0,8.0,0.0,381.0,78.0,8.0
AL,2025,21,32,2025-08-10,8.0,15.0,69.0,8.0,0.0,377.0,77.0,8.0
AL,2025,22,33,2025-08-17,13.0,17.0,65.0,4.0,1.0,385.0,78.0,5.0
AL,2025,23,34,2025-08-24,15.0,15.0,62.0,7.0,1.0,383.0,77.0,8.0
AL,2025,24,35,2025-08-31,12.0,16.0,62.0,9.0,1.0,375.0,74.0,10.0
AL,2025,25,36,2025-09-07,9.0,19.0,63.0,9.0,0.0,372.0,72.0,9.0
AL,2025,26,37,2025-09-14,8.0,22.0,58.0,12.0,0.0,362.0,66.0,12.0
AL,2025,27,38,2025-09-21,6.0,25.0,55.0,13.0,1.0,352.0,61.0,14.0
AL,2025,28,39,2025-09-28,6.0,24.0,57.0,12.0,1.0,355.0,63.0,13.0
AR,2016,9,20,2016-05-22,18.0,25.0,47.0,4.0,6.0,367.0,65.0,10.0
AR,2016,10,21,2016-05-29,15.0,25.0,47.0,6.0,7.0,357.0,62.0,13.0
AR,2016,11,22,2016-06-05,16.0,22.0,46.0,9.0,7.0,355.0,62.0,16.0
AR,2016,12,23,2016-06-12,20.0,23.0,45.0,7.0,5.0,368.0,65.0,12.0
AR,2016,13,24,2016-06-19,23.0,22.0,45.0,5.0,5.0,376.0,68.0,10.0
AR,2016,14,25,2016-06-26,24.0,20.0,45.0,5.0,6.0,376.0,69.0,11.0
AR,2016,15,26,2016-07-03,25.0,20.0,45.0,5.0,5.0,380.0,70.0,10.0
AR,2016,16,27,2016-07-10,25.0,19.0,48.0,3.0,5.0,385.0,73.0,8.0
AR,2016,17,28,2016-07-17,32.0,16.0,45.0,2.0,5.0,397.0,77.0,7.0
AR,2016,18,29,2016-07-24,30.0,16.0,46.0,3.0,5.0,393.0,76.0,8.0
AR,2016,19,30,2016-07-31,32.0,15.0,45.0,3.0,5.0,396.0,77.0,8.0
AR,2016,20,31,2016-08-07,33.0,14.0,44.0,4.0,5.0,396.0,77.0,9.0
AR,2016,21,32,2016-08-14,32.0,14.0,43.0,5.0,6.0,390.0,75.0,11.0
AR,2016,22,33,2016-08-21,31.0,15.0,43.0,5.0,6.0,388.0,74.0,11.0
AR,2016,23,34,2016-08-28,30.0,17.0,41.0,6.0,6.0,383.0,71.0,12.0
AR,2016,24,35,2016-09-04,28.0,17.0,44.0,6.0,5.0,384.0,72.0,11.0
AR,2016,25,36,2016-09-11,28.0,16.0,44.0,6.0,6.0,382.0,72.0,12.0
AR,2016,26,37,2016-09-18,27.0,18.0,43.0,6.0,6.0,379.0,70.0,12.0
AR,2016,27,38,2016-09-25,27.0,17.0,44.0,6.0,6.0,380.0,71.0,12.0
AR,2016,28,39,2016-10-02,27.0,17.0,46.0,4.0,6.0,384.0,73.0,10.0
AR,2016,29,40,2016-10-09,30.0,15.0,45.0,4.0,6.0,389.0,75.0,10.0
AR,2016,30,41,2016-10-16,30.0,15.0,45.0,4.0,6.0,389.0,75.0,10.0
AR,2016,31,42,2016-10-23,30.0,15.0,45.0,4.0,6.0,389.0,75.0,10.0
AR,2016,32,43,2016-10-30,30.0,15.0,45.0,4.0,6.0,389.0,75.0,10.0
AR,2016,33,44,2016-11-06,30.0,15.0,45.0,4.0,6.0,389.0,75.0,10.0
AR,2017,10,21,2017-05-28,21.0,21.0,53.0,5.0,0.0,390.0,74.0,5.0
AR,2017,11,22,2017-06-04,18.0,20.0,53.0,7.0,2.0,378.0,71.0,9.0
AR,2017,12,23,2017-06-11,26.0,17.0,53.0,4.0,0.0,401.0,79.0,4.0
AR,2017,13,24,2017-06-18,23.0,13.0,57.0,6.0,1.0,395.0,80.0,7.0
AR,2017,14,25,2017-06-25,28.0,13.0,55.0,4.0,0.0,407.0,83.0,4.0
AR,2017,15,26,2017-07-02,29.0,14.0,52.0,5.0,0.0,405.0,81.0,5.0
AR,2017,16,27,2017-07-09,36.0,12.0,49.0,3.0,0.0,418.0,85.0,3.0
AR,2017,17,28,2017-07-16,34.0,10.0,56.0,0.0,0.0,424.0,90.0,0.0
AR,2017,18,29,2017-07-23,31.0,12.0,55.0,2.0,0.0,415.0,86.0,2.0
AR,2017,19,30,2017-07-30,34.0,13.0,51.0,2.0,0.0,417.0,85.0,2.0
AR,2017,20,31,2017-08-06,34.0,12.0,51.0,2.0,1.0,415.0,85.0,3.0
AR,2017,21,32,2017-08-13,33.0,12.0,51.0,3.0,1.0,412.0,84.0,4.0
AR,2017,22,33,2017-08-20,33.0,14.0,49.0,3.0,1.0,410.0,82.0,4.0
AR,2017,23,34,2017-08-27,32.0,11.0,54.0,2.0,1.0,414.0,86.0,3.0
AR,2017,24,35,2017-09-03,32.0,12.0,53.0,2.0,1.0,413.0,85.0,3.0
AR,2017,25,36,2017-09-10,31.0,14.0,51.0,3.0,1.0,408.0,82.0,4.0
AR,2017,26,37,2017-09-17,31.0,15.0,50.0,3.0,1.0,407.0,81.0,4.0
AR,2017,27,38,2017-09-24,32.0,15.0,49.0,3.0,1.0,408.0,81.0,4.0
AR,2017,28,39,2017-10-01,34.0,14.0,48.0,3.0,1.0,411.0,82.0,4.0
AR,2017,29,40,2017-10-08,36.0,14.0,46.0,3.0,1.0,413.0,82.0,4.0
AR,2017,30,41,2017-10-15,39.0,11.0,46.0,3.0,1.0,419.0,85.0,4.0
AR,2017,31,42,2017-10-22,39.0,11.0,46.0,3.0,1.0,419.0,85.0,4.0
